race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,3,,,LIUYingBao,6554,CHN,1:32.332,,
0,2,4,,,TakehiroKODERA,6324,JPN,1:32.469,,
0,3,1,,,TCHESHUKINAnton,6896,RUS,1:32.567,,
0,4,2,,,AdamKOVACS,6337,HUN,1:33.426,,
1,1,2,,,WimdeDEYNE,6699,BEL,1:31.956,,
1,2,3,,,RonBIONDO,6499,USA,1:32.308,,
1,3,1,,,AssenPANDOV,6778,BUL,1:32.518,,
1,4,4,,,NickyGOOCH,6640,GBR,1:32.841,,
2,1,3,,,JonathanGUILMETTE,6702,CAN,1:34.848,,
2,2,1,,,CeesJUFFERMANS,6072,NED,1:34.947,,
2,3,4,,,SebastianPRAUS,6364,GER,1:34.963,,
2,4,2,,,MartinJOHANSSON,6509,SWE,1:49.020,,
3,1,1,,,NicolaFRANCESCHINA,6331,ITA,1:32.219,,
3,2,3,,,EricBEDARD,6703,CAN,1:32.371,,
3,3,2,,,VolodymyrGRYGORIEV,6741,UKR,1:32.787,,
3,4,4,,,MarkJACKSON,6941,NZL,1:33.237,,
4,1,1,,,RustySMITH,6496,USA,1:32.299,,
4,2,2,,,TomasGRESCHNER,6633,SVK,1:32.479,,
4,3,4,,,BalazsKOVER,6758,HUN,1:33.929,,
4,4,3,,,VAINEREvgeni,6051,ISR,2:04.042,,
5,1,2,,,FabioCARTA,6001,ITA,1:31.566,,
5,2,1,,,GUOWei,6654,CHN,1:31.643,,
5,3,3,,,MarkMcNEE,6432,AUS,1:35.321,,
6,1,1,,,MathieuTURCOTTE,6705,CAN,1:31.678,,
6,2,2,,,JPKEPKA,6501,USA,1:32.302,,
6,3,3,,,GisleTVERLAND,7063,NOR,1:33.658,,
6,4,4,,,TSAIPing-Yuan,6583,TPE,1:42.565,,
7,2,1,,,LeonFLACK,6641,GBR,1:46.696,,
7,3,3,,,TomislavDUGI,6032,CRO,1:54.809,,
8,1,1,,,NaoyaTAMURA,6322,JPN,1:32.551,,
8,2,4,,,AHNHyun-Soo,6618,KOR,1:32.564,,
8,3,3,,,SimonvanVOSSEL,7098,BEL,1:33.668,,
8,4,2,,,IvanDOLINIC,6669,CRO,1:38.160,,
9,1,4,,,SatoruTERAO,6320,JPN,1:31.444,,
9,2,3,,,LIYe,6655,CHN,1:31.670,,
9,3,1,,,SaschaLAUBER,6634,SUI,1:33.198,,
9,4,2,,,TSAIMeng-Tsu,6582,TPE,1:47.449,,
10,1,3,,,LEESeung-Jae,6621,KOR,1:33.878,,
10,2,2,,,GregoryDURAND,6646,FRA,1:34.050,,
10,3,4,,,YevgenYAKOVLEV,6751,UKR,1:34.191,,
10,4,1,,,KirilPANDOV,6779,BUL,1:34.809,,
11,1,3,,,BrunoLOSCOS,6643,FRA,1:31.906,,
11,2,4,,,DaveVERSTEEG,6540,NED,1:31.985,,
11,3,2,,,DmitryVASILENKO,6713,RUS,1:31.995,,
11,4,1,,,AndreasTANNER,6951,SUI,1:36.162,,
