race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,,MicheleANTONIOLI,6330,ITA,5:24.552,
0,2,4,,,LEEYoung-Suk,6043,KOR,5:24.613,
0,3,2,,,YugoSHINOHARA,6325,JPN,5:24.651,
0,4,5,,,KOONSScott,6973,USA,5:24.703,
0,5,6,,,YevgenYAKOVLEV,6751,UKR,5:24.867,
0,6,3,,,GOUGOUXJeremie,6866,CAN,5:32.712,
1,1,2,,,PatriceLAPOINTE,7083,CAN,5:26.115,
1,2,1,,,NicolaFRANCESCHINA,6331,ITA,5:26.199,
1,3,4,,,TakafumiNISHITANI,6323,JPN,5:26.262,
1,4,6,,,KIMHyun-Chul,6745,KOR,5:27.501,
1,5,5,,,JeffSCHOLTEN,6604,CAN,5:27.577,
1,6,3,,,SimonvanVOSSEL,7098,BEL,5:40.865,
2,1,2,,,BrunoLOSCOS,6643,FRA,5:39.214,
2,2,5,,,TomO'HARE,6500,USA,5:39.311,
2,3,1,,,SAKURAIYoshihiro,6407,JPN,5:39.466,
2,4,6,,,LEBRUNMathieu,6399,CAN,5:39.475,
2,5,3,,,JIANGDefeng,6403,CHN,5:41.702,
2,DNF,4,,,SINHwa-Young,6406,KOR,DNF,
