season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2016-2017,ISU World Short Track Championships 2017,5000mRelay,m,Semifinals,1,1,4,,304,CHINA,9022,CHN,6:48.126,QA,
2016-2017,ISU World Short Track Championships 2017,5000mRelay,m,Semifinals,1,2,1,,306,HUNGARY,9021,HUN,6:48.251,QA,
2016-2017,ISU World Short Track Championships 2017,5000mRelay,m,Semifinals,1,3,2,,309,KAZAKHSTAN,9025,KAZ,6:48.902,QB,
2016-2017,ISU World Short Track Championships 2017,5000mRelay,m,Semifinals,1,4,3,,302,CANADA,9016,CAN,7:03.446,QB,
2016-2017,ISU World Short Track Championships 2017,5000mRelay,m,Semifinals,2,1,4,,315,RUSSIA,9029,RUS,6:59.480,QA,
2016-2017,ISU World Short Track Championships 2017,5000mRelay,m,Semifinals,2,2,1,,313,NETHERLANDS,9027,NED,6:59.486,QA,
2016-2017,ISU World Short Track Championships 2017,5000mRelay,m,Semifinals,2,3,2,,311,KOREA,9026,KOR,6:59.713,QB,
2016-2017,ISU World Short Track Championships 2017,5000mRelay,m,Semifinals,2,4,3,,316,UNITEDSTATES,9032,USA,6:59.741,QB,
