race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,55,JorienterMORS,6146,NED,1:31.282,Q
0,2,4,,51,KIMMin-Jung,6831,KOR,1:31.407,Q
0,3,3,,65,EkaterinaBARANOK,7822,RUS,1:31.671,ADV
0,PEN,1,,41,YuiSAKAI,6229,JPN,PEN,
1,1,1,,53,SHIMSukHee,8092,KOR,1:29.937,Q
1,2,2,,12,CarolineTRUCHON,7908,CAN,1:30.584,Q
1,3,3,,79,EmilySCOTT,7823,USA,1:30.967,q
1,4,4,,68,NinaEVTEEVA,6511,RUS,1:31.707,
1,5,5,,24,TinaGRASSOW,6855,GER,1:33.873,
2,1,2,,49,CHOHa-Ri,7028,KOR,1:29.989,Q
2,2,3,,43,BibaSAKURAI,7240,JPN,1:30.040,Q
2,3,1,,29,BernadettHEIDUM,6798,HUN,1:30.163,q
2,4,4,,35,CeciliaMAFFEI,6559,ITA,1:30.840,
3,1,1,,22,CHRISTIEElise,7135,GBR,1:30.006,Q
3,2,4,,17,LIJianrou,7910,CHN,1:30.075,Q
3,3,3,,8,JessicaGREGG,6141,CAN,1:30.323,q
3,4,2,,31,KONYAZsofia,7701,HUN,1:30.654,
4,1,3,,78,LanaGEHRING,7254,USA,1:30.641,Q
4,2,1,,16,KONGXue,7151,CHN,1:30.692,Q
4,3,2,,7,Marie-EveDROLET,6059,CAN,1:30.867,q
4,4,4,,20,KaterinaNOVOTNA,6647,CZE,1:31.026,
