race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,45,LIYe,6655,CHN,2:20.712,Q
0,2,5,,86,BalazsKNOCH,6341,HUN,2:20.790,Q
0,3,3,,23,AssenPANDOV,6778,BUL,2:21.071,
0,4,4,,59,ThibautFAUCONNET,6785,FRA,2:21.325,
0,5,2,,145,MikhailRAJINE,6569,RUS,2:31.514,
1,1,5,,103,NicolaRODIGARI,6332,ITA,2:30.833,Q
1,2,4,,46,SUIBaoKu,6416,CHN,2:31.034,Q
1,3,3,,74,ThomasBAUER,7092,GER,2:31.665,
1,4,1,,64,JonELEY,6592,GBR,2:33.351,
1,5,2,,25,LubomirPOPOVSKI,6598,BUL,2:40.995,
2,1,3,,44,LIJiajun,7095,CHN,2:39.636,Q
2,2,1,,127,CeesJUFFERMANS,6072,NED,2:40.075,Q
2,3,4,,159,VolodymyrCHERNEGA,6041,UKR,2:42.818,
2,4,2,,3,MarkMcNEE,6432,AUS,2:51.331,
2,5,5,,143,YaroslavKARPOUKHIN,6445,RUS,3:00.858,
3,1,2,,102,NicolaFRANCESCHINA,6331,ITA,2:36.751,Q
3,2,5,,157,MatusUZAK,6510,SVK,2:37.151,Q
3,3,4,,66,TomIVESON,6898,GBR,2:37.158,
3,4,3,,2,StephenLEE,6002,AUS,2:38.994,
3,5,1,,12,DriesCELIS,6113,BEL,2:39.069,
4,2,2,,78,SebastianPRAUS,6364,GER,2:31.476,Q
4,3,1,,14,WimdeDEYNE,6699,BEL,2:32.659,
4,4,3,,128,NielsKERSTHOLT,7067,NED,2:36.044,
4,5,4,,156,PeterJELEN,7077,SVK,2:39.138,
5,1,5,,36,MathieuTURCOTTE,6705,CAN,2:25.391,Q
5,2,3,,175,RustySMITH,6496,USA,2:26.550,Q
5,3,2,,118,HaraldsSILOVS,6458,LAT,2:27.092,
5,4,1,,155,TomasGRESCHNER,6633,SVK,2:40.261,ADV
5,DQ,4,,65,OliverHORSEPOOL,6276,GBR,DQ,
6,1,2,,114,SONGSuk-Woo,7086,KOR,2:37.055,Q
6,2,1,,173,JordanMALONE,6201,USA,2:37.123,Q
6,3,5,,160,VolodymyrGRYGORIEV,6741,UKR,2:37.381,
6,4,3,,60,GuillaumeMATHIEU,6871,FRA,2:38.574,
6,5,4,,133,BlakeSKJELLERUP,6549,NZL,2:39.186,
7,1,3,,113,LEESeung-Jae,6621,KOR,2:22.552,Q
7,2,1,,34,Francois-LouisTREMBLAY,6704,CAN,2:22.556,Q
7,3,4,,99,FabioCARTA,6001,ITA,2:24.199,
7,4,2,,75,AndreHARTWIG,6635,GER,2:26.734,
7,5,5,,151,SaschaLAUBER,6634,SUI,2:28.907,
8,1,5,,112,AHNHyun-Soo,6618,KOR,2:29.168,Q
8,2,1,,33,HAMELINCharles,6610,CAN,2:29.190,Q
8,3,2,,15,PieterGYSEL,6425,BEL,2:29.500,
8,4,4,,1,LachlanHAY,6845,AUS,2:32.185,
8,5,3,,88,DavidManoLOTH,6804,HUN,2:34.426,
