race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,4,,124,SONGSuk-Woo,7086,KOR,2:25.678,Q,
0,2,2,,85,JeffSCHOLTEN,6604,CAN,2:25.732,Q,
0,3,6,,156,RustySMITH,6496,USA,2:25.826,,
0,4,5,,117,SatoruTERAO,6320,JPN,2:25.955,,
0,5,3,,108,DenisZASLAVSKY,6335,ISR,2:26.242,,
0,6,1,,95,JeanCharlesMATTEI,6057,FRA,2:26.463,,
1,2,2,,84,Jean-FrancoisMONETTE,7096,CAN,2:22.996,Q,
1,3,6,,89,LIJiajun,7095,CHN,2:23.146,,
1,4,4,,111,FabioCARTA,6001,ITA,2:23.639,,
1,5,5,,96,LeonFLACK,6641,GBR,2:26.818,,
1,6,3,,116,TakafumiNISHITANI,6323,JPN,2:28.115,,
2,1,2,,155,ApoloAntonOHNO,6497,USA,2:23.966,Q,
2,2,3,,122,LEESeung-Jae,6621,KOR,2:23.978,Q,
2,3,1,,113,NicolaRODIGARI,6332,ITA,2:24.079,,
2,4,6,,83,JonathanGUILMETTE,6702,CAN,2:24.200,,
2,5,4,,90,LIYe,6655,CHN,2:24.435,,
2,6,5,,97,TomIVESON,6898,GBR,2:25.528,,
