season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2009-2010,"2010 ISU World Championships, BUL, Sofia",5000mRelay,m,Semifinals,1,1,3,,210,KOREA,7300,KOR,6:45.201,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",5000mRelay,m,Semifinals,1,2,2,,211,UNITEDSTATES,7306,USA,6:46.205,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",5000mRelay,m,Semifinals,1,3,1,,209,ITALY,7301,ITA,6:46.494,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",5000mRelay,m,Semifinals,1,4,4,,204,BULGARIA,7392,BUL,7:23.972,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",5000mRelay,m,Semifinals,2,1,3,,208,GERMANY,7302,GER,6:49.598,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",5000mRelay,m,Semifinals,2,2,2,,206,CHINA,7303,CHN,6:53.860,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",5000mRelay,m,Semifinals,2,3,4,,207,GREATBRITAIN,7320,GBR,7:02.326,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",5000mRelay,m,Semifinals,2,DQ,1,,205,CANADA,7309,CAN,DQ,,
