race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,79,NicolaFRANCESCHINA,6331,ITA,2:21.444,Q
0,2,6,,67,PeterDARAZS,6465,HUN,2:21.595,Q
0,3,5,,103,ZbigniewBRODKA,6096,POL,2:22.260,
0,4,7,,132,PeterJELEN,7077,SVK,2:22.301,
0,5,1,,126,AlexanderGERTSIKOV,6570,RUS,2:22.369,
0,6,4,,86,HaraldsSILOVS,6458,LAT,2:48.408,
0,DQ,2,,52,AndreHARTWIG,6635,GER,DQ,
1,1,3,,51,SebastianPRAUS,6364,GER,2:19.350,Q
1,2,7,,77,FabioCARTA,6001,ITA,2:19.361,Q
1,3,1,,10,WimdeDEYNE,6699,BEL,2:19.832,
1,4,4,,106,JakubJAWORSKI,6816,POL,2:19.849,
1,5,2,,58,OliverHORSEPOOL,6276,GBR,2:19.932,
1,6,5,,145,SaschaLAUBER,6634,SUI,2:21.743,
1,7,6,,2,AndrePULEC,6054,AUT,2:23.693,
2,1,2,,11,PieterGYSEL,6425,BEL,2:21.773,Q
2,2,5,,50,ArianNACHBAR,6637,GER,2:21.935,Q
2,3,4,,57,JonELEY,6592,GBR,2:22.525,
2,4,6,,80,NicolaRODIGARI,6332,ITA,2:22.711,
2,5,1,,68,GaborGALAMBOS,6010,HUN,2:25.890,
2,6,3,,127,AlexanderSEKISOV,6107,RUS,2:25.986,
