race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,2,2,,159,SemenELISTRATOV,7293,RUS,1:27.694,Q,
0,3,1,,145,NielsKERSTHOLT,7067,NED,1:27.860,q,
0,4,4,,150,JakubJAWORSKI,6816,POL,1:28.028,,
1,1,1,,121,ThibautFAUCONNET,6785,FRA,1:26.496,Q,
1,2,2,,144,KNEGTSjinkie,7352,NED,1:26.562,Q,
1,3,3,,139,DaisukeUEMURA,6118,JPN,1:27.021,q,
1,4,4,,124,RobertSEIFERT,6176,GER,1:27.065,,
2,1,4,,115,CHENDequan,7918,CHN,1:27.099,Q,
2,2,3,,169,SimonCHO,7188,USA,1:27.259,Q,
2,3,1,,126,JackWHELBOURNE,7437,GBR,1:28.488,q,
2,4,5,,120,OMChol,8434,PRK,1:30.755,,
2,PEN,2,,109,OlivierJEAN,6756,CAN,PEN,,
3,1,4,,157,VladimirGRIGOREV,7826,RUS,1:29.538,Q,
3,2,2,,102,LachlanHAY,6845,AUS,1:29.831,Q,
3,3,1,,153,SINdaWoon,8035,KOR,2:19.665,ADV,
3,PEN,3,,113,LIANGWenhao,7594,CHN,PEN,,
4,1,3,,108,HAMELINCharles,6610,CAN,1:27.788,Q,
4,2,2,,127,RichardSHOEBRIDGE,7825,GBR,1:28.537,Q,
4,3,1,,114,GONGQiuwen,7593,CHN,1:32.720,ADV,
4,PEN,4,,171,JordanMALONE,6201,USA,PEN,,
5,1,2,,151,NOHJinkyu,7749,KOR,1:27.962,Q,
5,2,3,,112,GuillaumeBASTILLE,6166,CAN,1:28.445,Q,
5,3,4,,132,ViktorKNOCH,6177,HUN,1:28.561,q,
5,PEN,1,,138,YuzoTAKAMIDO,7158,JPN,PEN,,
