season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2018-2019,ISU World Cup 2018/19 - Dresden (GER),1000m(2),m,Semifinals,1,1,2,,1,HAMELINCharles,6610,CAN,1:25.917,QA
2018-2019,ISU World Cup 2018/19 - Dresden (GER),1000m(2),m,Semifinals,1,2,3,,80,LEPAPESebastien,7554,FRA,1:26.055,QA
2018-2019,ISU World Cup 2018/19 - Dresden (GER),1000m(2),m,Semifinals,1,3,4,,73,ZHAXYBAYEVMersaid,8623,KAZ,1:26.242,QB
2018-2019,ISU World Cup 2018/19 - Dresden (GER),1000m(2),m,Semifinals,1,4,1,,41,BYKANOVVladislav,6178,ISR,1:26.825,ADA
2018-2019,ISU World Cup 2018/19 - Dresden (GER),1000m(2),m,Semifinals,1,PEN,5,,152,HONGKyungHwan,9190,KOR,PEN,
2018-2019,ISU World Cup 2018/19 - Dresden (GER),1000m(2),m,Semifinals,2,1,1,,155,PARKJiWon,8765,KOR,1:25.525,QA
2018-2019,ISU World Cup 2018/19 - Dresden (GER),1000m(2),m,Semifinals,2,2,5,,2,ShaolinSandorLIU,7928,HUN,1:25.609,QA
2018-2019,ISU World Cup 2018/19 - Dresden (GER),1000m(2),m,Semifinals,2,3,4,,5,SemenELISTRATOV,7293,RUS,1:25.621,QB
2018-2019,ISU World Cup 2018/19 - Dresden (GER),1000m(2),m,Semifinals,2,4,3,,22,DIONPascal,8999,CAN,1:25.667,QB
2018-2019,ISU World Cup 2018/19 - Dresden (GER),1000m(2),m,Semifinals,2,5,2,,57,WATANABEKeita,7605,JPN,1:25.825,QB
