season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepSemifinals,1,1,5,,122,MaximeCHATAIGNIER,6106,FRA,2:20.700,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepSemifinals,1,2,3,,199,TravisJAYNER,6300,USA,2:20.901,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepSemifinals,1,3,7,,196,KyleCARR,6134,USA,2:20.961,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepSemifinals,1,4,4,,133,PaulHERRMANN,6803,GER,2:21.267,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepSemifinals,1,5,1,,169,ChristiaanBOKKERINK,7611,NED,2:21.341,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepSemifinals,1,6,2,,121,VojtechLOUDIN,7597,CZE,2:21.439,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepSemifinals,1,7,6,,128,JoshuaCHEETHAM,7925,GBR,2:22.135,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepSemifinals,2,1,3,,115,HANTianyu,8388,CHN,2:16.795,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepSemifinals,2,2,7,,171,NielsKERSTHOLT,7067,NED,2:16.895,q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepSemifinals,2,3,1,,154,DaisukeUEMURA,6118,JPN,2:17.314,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepSemifinals,2,4,2,,157,AZHGALIYEVAbzal,7685,KAZ,2:19.974,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepSemifinals,2,5,5,,125,VincentJEANNE,7890,FRA,2:21.522,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepSemifinals,2,6,6,,190,IevgenGUTENOV,7178,UKR,2:23.063,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepSemifinals,2,7,4,,194,DmytroPOLTAVETS,7221,UKR,2:24.852,
