race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,3,,136,CONFORTOLAYuri,6561,ITA,1:29.370,Q,
0,2,2,,148,FreekvanderWART,7269,NED,1:29.490,Q,
0,3,4,,142,SAULITISJekabs,7267,LAT,1:29.740,,
0,4,1,,165,MenderesEREN,8351,TUR,1:48.303,,
1,2,3,,107,MathiasVOSTE,7888,BEL,1:27.818,Q,
1,3,1,,171,SerhiyLIFYRENKO,6826,UKR,1:28.240,,
1,4,5,,150,JakubJAWORSKI,6816,POL,1:28.445,,
1,5,4,,114,MikkelKORITSLAND,8591,DEN,1:33.489,,
2,1,4,,133,ShaolinSandorLIU,7928,HUN,1:26.602,Q,
2,2,1,,129,JackWHELBOURNE,7437,GBR,1:27.078,Q,
2,3,3,,141,RobertoPUKITIS,7785,LAT,1:27.086,,
2,4,2,,108,NihadBASIC,7889,BIH,1:31.303,,
3,1,2,,118,LEPAPESebastien,7554,FRA,1:27.670,Q,
3,2,3,,137,DOTTITommaso,7604,ITA,1:28.554,Q,
3,3,4,,110,GEORGIEVDimitar,8541,BUL,1:30.331,,
3,4,1,,112,JakovDOMITREK,7145,CRO,1:31.565,,
4,1,1,,127,RichardSHOEBRIDGE,7825,GBR,1:29.352,Q,
4,2,4,,138,AnthonyLOBELLO,8441,ITA,1:30.192,Q,
4,3,3,,109,EdinBRANKOVIC,7256,BIH,1:31.565,,
4,4,2,,163,JoseCAVALLI,7756,SUI,1:44.195,,
5,1,3,,147,KNEGTSjinkie,7352,NED,1:28.260,Q,
5,2,2,,120,PaulHERRMANN,6803,GER,1:28.366,Q,
5,3,5,,105,YauheniRYZHOU,7772,BLR,1:28.886,,
5,4,4,,164,InanEREN,7788,TUR,1:32.660,,
5,5,1,,159,MiodragPOPOVIC,6244,SRB,1:36.569,,
6,1,1,,123,RobertSEIFERT,6176,GER,1:28.344,Q,
6,2,2,,146,NielsKERSTHOLT,7067,NED,1:28.442,Q,
6,3,4,,169,IevgenGUTENOV,7178,UKR,1:29.810,,
6,4,5,,162,JacobJANSSON,8589,SWE,1:29.855,,
6,5,3,,101,MatthiasSTELZMUELLER,7181,AUT,1:31.906,,
7,1,5,,155,SemenELISTRATOV,7293,RUS,1:29.435,Q,
7,2,2,,113,VojtechLOUDIN,7597,CZE,1:29.631,Q,
7,3,1,,151,SebastianKLOSINSKI,7748,POL,1:30.244,,
7,4,4,,111,DanielZASTRUGOV,7915,BUL,1:33.131,,
7,5,3,,143,MaxBACKSTROM,8590,LUX,1:36.730,,
8,1,1,,116,ThibautFAUCONNET,6785,FRA,1:27.726,Q,
8,2,2,,135,BYKANOVVladislav,6178,ISR,1:27.855,Q,
8,3,3,,152,DawidRZEMIENIECKI,7879,POL,1:29.127,,
8,4,4,,161,AlvaroPENA,7791,ESP,1:30.575,,
9,1,1,,132,ViktorKNOCH,6177,HUN,1:30.088,Q,
9,2,4,,156,VladimirGRIGOREV,7826,RUS,1:35.924,Q,
9,3,3,,160,JonathanLOPEZ,7892,ESP,1:36.532,,
9,4,2,,106,MaksimSIARHEYU,7771,BLR,1:44.787,,
