race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,3,,,BrunoLOSCOS,6643,FRA,1:36.380,,
0,2,2,,,ArianNACHBAR,6637,GER,1:36.439,,
0,3,1,,,NickyGOOCH,6640,GBR,1:36.634,,
0,4,4,,,NikolayFEDORENKO,6312,KAZ,1:36.991,,
1,1,3,,,NicolaFRANCESCHINA,6331,ITA,1:31.962,,
1,2,4,,,JonathanGUILMETTE,6702,CAN,1:32.055,,
1,3,2,,,AndreHARTWIG,6635,GER,1:33.404,,
1,4,1,,,MarkJACKSON,6941,NZL,1:34.047,,
2,1,4,,,LEESeung-Jae,6621,KOR,1:32.611,,
2,2,2,,,EricBEDARD,6703,CAN,1:33.112,,
2,3,3,,,LucBRIGATTI,6645,FRA,1:33.380,,
2,4,1,,,SaschaLAUBER,6634,SUI,1:33.450,,
3,1,3,,,MarcGAGNON,6701,CAN,1:31.958,,
3,2,4,,,ANJung-Hyun,6617,KOR,1:32.039,,
3,3,2,,,SimonvanVOSSEL,7098,BEL,1:32.545,,
3,4,1,,,ZsoltLAJOS,6493,HUN,1:33.949,,
4,1,3,,,MaurizioCARNINO,6333,ITA,1:34.561,,
4,2,1,,,CeesJUFFERMANS,6072,NED,1:34.614,,
4,3,2,,,PieterGYSEL,6425,BEL,1:34.838,,
4,4,4,,,CHANGYung-Tai,6502,TPE,1:41.605,,
5,1,1,,,TakafumiNISHITANI,6323,JPN,1:34.295,,
5,2,2,,,FENGKai,6058,CHN,1:34.379,,
5,3,4,,,AMBROZAITISSarunas,6891,LTU,1:41.369,,
5,4,3,,,BATOKTEBRIBattulga,6890,MGL,2:11.258,,
6,1,4,,,SatoruTERAO,6320,JPN,1:33.945,,
6,2,2,,,MartinJOHANSSON,6509,SWE,1:34.705,,
6,3,1,,,GisleTVERLAND,7063,NOR,1:34.829,,
6,4,3,,,JonathanCLEINE,6534,NZL,1:34.851,,
7,1,3,,,RustySMITH,6496,USA,1:34.392,,
7,2,1,,,YugoSHINOHARA,6325,JPN,1:35.098,,
7,3,2,,,YevgenYAKOVLEV,6751,UKR,1:35.319,,
7,4,4,,,DmitryVASILENKO,6713,RUS,1:36.318,,
8,1,2,,,DanielWEINSTEIN,6940,USA,1:34.183,,
8,2,3,,,ANYulong,6656,CHN,1:34.341,,
8,3,1,,,KirilPANDOV,6779,BUL,1:35.442,,
8,4,4,,,IgorKUTOVOI,6052,KAZ,1:35.894,,
9,1,4,,,ApoloAntonOHNO,6497,USA,1:33.581,,
9,2,2,,,DenisZASLAVSKY,6335,ISR,1:33.820,,
9,3,1,,,MiroslavBOIADJIEV,6777,BUL,1:35.999,,
9,4,5,,,SANSARBILEGBold,6889,MGL,1:43.316,,
9,5,3,,,LeonFLACK,6641,GBR,1:55.168,,
10,2,2,,,DaveVERSTEEG,6540,NED,1:34.797,,
10,3,4,,,RichardGOERLITZ,6063,AUS,1:35.098,,
10,4,1,,,VolodymyrGRYGORIEV,6741,UKR,1:35.371,,
11,1,1,,,MINRyoung,6619,KOR,1:35.138,,
11,2,3,,,OlegGLEBOV,6495,RUS,1:35.370,,
11,3,5,,,BalazsKNOCH,6341,HUN,1:35.523,,
11,4,2,,,ChristianLUKAS,6631,AUT,1:36.999,,
11,5,4,,,CHIANGYen-Hsin,6505,TPE,1:45.999,,
