season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,1,1,2,,411,HAMELINCharles,6610,CAN,2:14.125,QA
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,1,2,4,,473,RuslanZAKHAROV,6935,RUS,2:14.249,QA
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,1,3,6,,446,RyosukeSAKAZUME,7542,JPN,2:17.920,QB
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,1,4,5,,412,CHENDequan,7918,CHN,notime,QB
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,1,5,3,,456,LEEJungSu,7266,KOR,notime,ADA
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,1,PEN,1,,453,NurbergenZHUMAGAZIYEV,7349,KAZ,PEN,
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,2,1,1,,459,SINdaWoon,8035,KOR,2:15.784,QA
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,2,2,4,,406,GuillaumeBASTILLE,6166,CAN,2:15.968,QA
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,2,3,5,,437,CONFORTOLAYuri,6561,ITA,2:16.205,QB
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,2,4,6,,414,SHIJingnan,7728,CHN,2:17.092,QB
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,2,5,3,,482,John-HenryKRUEGER,7763,USA,notime,
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,2,6,2,,438,DOTTITommaso,7604,ITA,notime,
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,3,1,3,,458,SEOYiRa,7940,KOR,2:17.821,QA
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,3,2,2,,410,SamuelGIRARD,8600,CAN,2:18.053,QA
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,3,3,6,,421,VincentJEANNE,7890,FRA,2:18.170,QB
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,3,4,1,,447,HirokiYOKOYAMA,7932,JPN,2:18.255,QB
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,3,5,4,,429,JackWHELBOURNE,7437,GBR,2:18.707,
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,3,PEN,5,,469,SemenELISTRATOV,7293,RUS,PEN,
