race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,2,,117,PetkoDAPCHEV,9380,BUL,1:42.474,,
0,2,1,,111,MakKRSTIC,8597,BIH,1:42.573,,
0,3,4,,195,BoraBAKA,9425,SRB,1:51.857,,
0,4,3,,106,Stefan-TeodorFRIGHENCIU,9444,AUT,2:07.335,,
1,1,2,,148,PietroMARINELLI,9249,ITA,1:29.773,,
1,2,1,,190,ZenShengSianKOH,9421,SGP,1:36.083,,
1,3,4,,191,PiiusYieKiatSNG,9422,SGP,1:37.282,,
1,4,3,,124,LIAOWei-Cheng,9432,TPE,1:40.683,,
2,1,1,,197,KANCHARINNatthapat,9428,THA,1:33.387,,
2,2,3,,95,MykytaKHOCHYN,9438,UKR,1:38.084,,
2,3,5,,192,TrevorXuXuanTAN,9420,SGP,1:43.702,,
2,4,2,,107,LIUHeinrich,9082,AUT,2:00.973,,
2,5,4,,168,KHALILKhairilRidhwan,9271,MAS,2:17.309,,
3,1,2,,171,HazimSHAHRUM,9272,MAS,1:38.227,,
3,2,3,,123,LAIYi-Siang,9139,TPE,1:40.593,,
3,3,1,,128,StriborSUMAN,9235,CRO,1:41.596,,
3,4,4,,194,BojanBAKA,9424,SRB,1:42.667,,
3,5,5,,118,GeorgiTSVETKOV,9222,BUL,1:43.404,,
4,1,4,,198,KanSOPONKIJ,9427,THA,1:41.349,,
4,2,5,,116,KaloyanANGELOV,9221,BUL,1:41.586,,
4,3,2,,108,DEWAGTEREAdriaan,9376,BEL,1:52.894,,
4,4,1,,113,VladislavHAPON,9379,BLR,2:02.367,,
4,PEN,3,,167,SalvijusRAMANAUSKAS,9119,LTU,PEN,,
5,1,1,,145,TIBORCZDaniel,9106,HUN,1:33.758,,
5,2,2,,91,DavutTAHTACI,8647,TUR,1:33.911,,
5,3,3,,112,ArtsemALIATDZINAU,9085,BLR,1:34.242,,
5,4,4,,196,DJORDJEVICJovan,9295,SRB,1:34.389,,
5,5,5,,177,MarcGONZALES,9409,PHI,1:36.336,,
6,1,2,,178,ADAMSKIPawel,9284,POL,1:32.409,,
6,2,3,,139,MoritzKREUSELER,9240,GER,1:33.060,,
6,3,1,,150,LucaSPECHENHAUSER,9398,ITA,1:33.196,,
6,4,4,,130,SEJPALZdenek,9336,CZE,1:34.861,,
6,5,5,,127,JanPOSAVEC,9234,CRO,1:39.941,,
7,1,2,,105,ANDERMANNNico,8720,AUT,1:42.098,,
7,2,1,,136,TREACYNiall,9390,GBR,1:42.204,,
7,3,4,,93,NEMIRONikita,9212,UKR,1:42.382,,
7,4,5,,193,BorLukaURLEP,8753,SLO,1:43.228,,
7,5,3,,141,CHUSidneyK,9056,HKG,2:10.172,,
8,1,1,,122,MarcoFritzSCHUMANN,9225,CAN,1:36.409,,
8,2,2,,164,ReinisBERZINS,9267,LAT,1:36.558,,
8,3,3,,176,deROSEEthan,9281,NZL,1:36.621,,
8,4,4,,115,GeorgiORLOV,8460,BLR,1:36.980,,
8,5,5,,147,AugustoDUZIONI,9399,ITA,1:37.374,,
