race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,4,,14,ValerieMALTAIS,6216,CAN,1:34.931,Q
0,2,1,,64,KIKUCHISumire,7980,JPN,1:34.978,Q
0,3,3,,28,MagdalenaWARAKOMSKA,8502,POL,1:35.160,
0,4,2,,94,JenniferPICKERING,9170,GBR,1:36.476,
0,5,5,,93,MiladaDOSLA,8729,CZE,1:37.200,
1,1,5,,120,KIMJiYoo,8764,KOR,1:33.810,Q
1,2,2,,7,QUChunyu,8071,CHN,1:33.862,Q
1,3,4,,117,MASCITTOCynthia,9193,ITA,1:34.033,
1,4,1,,131,TIKHONOVAOlga,8621,KAZ,1:36.558,
1,5,3,,80,MonikaGRZADKOWSKA,9007,POL,1:37.046,
2,1,5,,1,CHOIMinJeong,8625,KOR,1:34.219,Q
2,2,1,,8,KasandraBRADETTE,8058,CAN,1:34.312,Q
2,3,4,,123,IongAKIM,9192,KAZ,1:34.597,
2,4,3,,30,OliwiaGAWLICA,8501,POL,1:35.124,
2,5,2,,95,MariyaIZAFATAVA,8651,BLR,1:38.796,
3,1,3,,22,PIERRONVeronique,6196,FRA,1:33.236,Q
3,2,5,,18,BACSKAISaraLuca,8609,HUN,1:33.322,Q
3,3,2,,77,CeciliaMAFFEI,6559,ITA,1:33.452,
3,4,4,,129,TinekedenDULK,9121,NED,1:33.720,
3,DNS,1,,29,KimberlyGOETZ,8649,USA,DNS,
4,1,1,,40,ZANGYize,8725,CHN,1:37.697,Q
4,2,3,,47,TatianaBORODULINA,7483,RUS,1:37.796,Q
4,3,5,,78,SANTOSKristen,8527,USA,1:37.849,
4,4,4,,81,PetraVANKOVA,8705,CZE,1:39.939,
4,5,2,,115,SamanthaMORRISON,9196,GBR,1:40.148,
5,1,2,,96,EFREMENKOVAEkaterina,8750,RUS,1:32.533,Q
5,2,4,,57,WATANABEAoi,8744,JPN,1:33.147,Q
5,3,1,,72,THOMSONKathryn,8465,GBR,1:33.202,q
5,4,3,,116,KONYAZsofia,7701,HUN,1:33.498,
6,1,4,,2,MarianneST-GELAIS,7216,CAN,1:31.771,Q
6,2,1,,16,HitomiSAITO,7576,JPN,1:33.035,Q
6,3,3,,31,HUOTMARCHANDTifany,7976,FRA,1:34.544,
6,4,2,,85,MichaelaKUNCIROVA,8552,CZE,1:34.917,
6,5,5,,90,KatherineRALSTON,7991,USA,1:35.073,
7,1,1,,6,GUOYihan,8364,CHN,1:31.075,Q
7,2,3,,60,KONSTANTINOVAEkaterina,8510,RUS,1:31.902,Q
7,3,5,,51,deVRIESRianne,8333,NED,1:31.940,q
7,4,4,,25,VALCEPINAArianna,7705,ITA,1:32.072,
7,5,2,,119,KIMHaeBin,9189,KOR,1:38.886,
