season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),3000mRelay,w,Semifinals,1,1,1,,320,KOREA,9044,KOR,4:07.384,QA,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),3000mRelay,w,Semifinals,1,2,3,,304,CANADA,9049,CAN,4:07.591,QA,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),3000mRelay,w,Semifinals,1,3,2,,326,RUSSIA,9046,RUS,4:07.975,QB,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),3000mRelay,w,Semifinals,1,4,4,,312,HUNGARY,9043,HUN,4:23.471,QB,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),3000mRelay,w,Semifinals,2,1,4,,322,NETHERLANDS,9040,NED,4:10.513,QA,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),3000mRelay,w,Semifinals,2,2,3,,315,ITALY,9039,ITA,4:10.681,QA,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),3000mRelay,w,Semifinals,2,3,2,,317,JAPAN,9047,JPN,4:13.175,QB,
2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),3000mRelay,w,Semifinals,2,PEN,1,,306,CHINA,9048,CHN,PEN,,
