season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),5000mRelay,m,Semifinals,1,1,1,,310,RUSSIA,9029,RUS,6:59.161,QA,
2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),5000mRelay,m,Semifinals,1,2,3,,312,KOREA,9026,KOR,6:59.171,QA,
2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),5000mRelay,m,Semifinals,1,3,4,,311,NETHERLANDS,9027,NED,6:59.175,QB,
2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),5000mRelay,m,Semifinals,1,4,2,,313,CANADA,9016,CAN,6:59.757,QB,
2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),5000mRelay,m,Semifinals,2,1,3,,316,HUNGARY,9021,HUN,7:13.368,QA,
2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),5000mRelay,m,Semifinals,2,2,2,,314,CHINA,9022,CHN,7:15.312,QA,
2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),5000mRelay,m,Semifinals,2,3,1,,315,JAPAN,9024,JPN,7:20.977,QB,
2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),5000mRelay,m,Semifinals,2,PEN,4,,309,ITALY,9023,ITA,PEN,,
