season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2003-2004,"2004 World Junior Championships, China",2000MRelay,m,SemiFinals,1,1,3,,1018,ITALY,7301,ITA,2:48.438,Q
2003-2004,"2004 World Junior Championships, China",2000MRelay,m,SemiFinals,1,2,1,,1020,FRANCE,7319,FRA,2:49.189,Q
2003-2004,"2004 World Junior Championships, China",2000MRelay,m,SemiFinals,1,3,4,,1022,HUNGARY,7324,HUN,2:50.700,
2003-2004,"2004 World Junior Championships, China",2000MRelay,m,SemiFinals,1,4,2,,1019,UNITEDSTATES,7306,USA,3:00.699,
2003-2004,"2004 World Junior Championships, China",2000MRelay,m,SemiFinals,2,1,4,,1013,KOREA,7300,KOR,2:48.435,Q
2003-2004,"2004 World Junior Championships, China",2000MRelay,m,SemiFinals,2,2,3,,1012,CHINA,7303,CHN,2:48.900,Q
2003-2004,"2004 World Junior Championships, China",2000MRelay,m,SemiFinals,2,3,2,,1015,JAPAN,7304,JPN,2:49.338,
2003-2004,"2004 World Junior Championships, China",2000MRelay,m,SemiFinals,2,4,1,,1014,CANADA,7309,CAN,2:50.271,
