season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",1500m,m,SemiFinals,1,1,1,,148,AHNHyun-Soo,6618,KOR,2:21.640,Q
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",1500m,m,SemiFinals,1,2,2,,116,SUIBaoKu,6416,CHN,2:21.922,Q
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",1500m,m,SemiFinals,1,3,4,,113,Marc-AndreMONETTE,6270,CAN,2:22.086,
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",1500m,m,SemiFinals,1,4,5,,106,PieterGYSEL,6425,BEL,2:22.147,
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",1500m,m,SemiFinals,1,5,3,,120,SebastianPRAUS,6364,GER,2:22.351,
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",1500m,m,SemiFinals,1,6,6,,144,ZbigniewBRODKA,6096,POL,2:24.510,
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",1500m,m,SemiFinals,2,2,6,,129,JunjiITO,6579,JPN,2:17.797,Q
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",1500m,m,SemiFinals,2,3,1,,110,MathieuGIROUX,6852,CAN,2:17.881,
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",1500m,m,SemiFinals,2,4,2,,126,CONFORTOLAYuri,6561,ITA,2:17.921,
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",1500m,m,SemiFinals,2,5,3,,114,LIYe,6655,CHN,2:18.496,
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",1500m,m,SemiFinals,2,6,4,,141,NielsKERSTHOLT,7067,NED,2:19.030,
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",1500m,m,SemiFinals,3,1,3,,109,SteveROBILLARD,6494,CAN,2:20.427,Q
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",1500m,m,SemiFinals,3,2,5,,146,SONGKyung-Taek,6574,KOR,2:20.466,Q
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",1500m,m,SemiFinals,3,3,4,,133,FumihikoKAKUBARI,6024,JPN,2:21.185,
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",1500m,m,SemiFinals,3,4,2,,102,AlexanderMERRIMAN,6160,AUS,2:21.204,
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",1500m,m,SemiFinals,3,5,1,,170,TravisJAYNER,6300,USA,2:21.368,
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",1500m,m,SemiFinals,3,6,6,,117,LIUXiaoLiang,6233,CHN,2:29.443,
