season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2005-2006,"2006 World Championships, USA",1500M,w,Heats,1,1,3,,120,WANGMeng,6594,CHN,2:25.945,Q,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,1,2,5,,185,CHOIEun-Kyung,6943,KOR,2:26.044,Q,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,1,3,2,,112,AmandaOVERLAND,7079,CAN,2:26.099,q,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,1,4,6,,172,YukaKAMINO,6945,JPN,2:26.449,,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,1,5,4,,130,KaterinaNOVOTNA,6647,CZE,2:26.740,,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,2,1,1,,228,KimberlyDERRICK,6246,USA,2:27.508,Q,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,2,2,2,,122,CHENGXiaoLei,7094,CHN,2:27.517,Q,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,2,3,3,,142,YvonneKUNZE,6363,GER,2:27.683,q,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,2,4,4,,152,ErikaHUSZAR,6373,HUN,2:28.048,,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,2,5,6,,106,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,2:29.684,,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,2,6,5,,213,EkaterinaBELOVA,6190,RUS,2:35.882,,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,3,1,4,,110,AnoukLEBLANC-BOUCHER,6795,CAN,2:32.268,Q,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,3,2,5,,186,BYUNChun-Sa,7103,KOR,2:32.330,Q,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,3,3,3,,201,LiesbethMAUASAM,6444,NED,2:32.769,,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,3,4,2,,135,SarahLINDSAY,6056,GBR,2:35.659,,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,3,5,6,,182,OlgaLOPATKINA,6294,KAZ,2:38.016,,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,4,1,5,,160,MartaCAPURSO,6328,ITA,2:27.069,Q,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,4,2,2,,132,CelineLECOMPERE,6556,FRA,2:27.178,Q,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,4,3,4,,102,VeronikaWINDISCH,6427,AUT,2:27.250,q,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,4,4,3,,136,JoannaWILLIAMS,6639,GBR,2:27.808,,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,4,5,1,,173,IkueTESHIGAWARA,6315,JPN,2:27.989,,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,5,1,2,,131,StephanieBOUVIER,6709,FRA,2:30.120,Q,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,5,2,1,,111,KalynaROBERGE,6284,CAN,2:30.170,Q,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,5,3,4,,143,AikaKLEIN,6359,GER,2:30.230,,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,5,4,3,,212,KatalinKRISTO,6514,ROU,2:30.637,,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,5,5,6,,202,AnnitavanDOORN,6440,NED,2:30.639,,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,5,6,5,,156,EkaterinaSTUKANOV,6790,ISR,2:36.087,,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,6,2,3,,161,AriannaFONTANA,6227,ITA,2:29.683,Q,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,6,3,4,,121,FUTianYu,6650,CHN,2:30.147,q,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,6,4,2,,153,BernadettHEIDUM,6798,HUN,2:30.629,,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,6,5,1,,208,AidaPOPIOLEK,6683,POL,2:32.497,,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,7,1,1,,229,AllisonBAVER,6533,USA,2:32.230,Q,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,7,2,5,,215,MarinaTRETIAKOVA,6696,RUS,2:33.378,Q,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,7,3,4,,209,KarolinaREGUCKA,6914,POL,2:33.405,,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,7,4,3,,157,ElenaKAPLAN,7236,ISR,2:34.424,,
2005-2006,"2006 World Championships, USA",1500M,w,Heats,7,5,2,,205,FrancescaJACKSON,6356,NZL,2:41.451,,
