season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,1,1,4,,103,KieranGUAN,9504,AUS,1:33.695,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,1,2,2,,186,LIRui-Zhe,9431,TPE,1:39.087,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,1,3,1,,130,CHANHoTung,9529,HKG,1:39.134,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,1,4,3,,107,Stefan-TeodorFRIGHENCIU,9444,AUT,1:39.384,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,2,1,1,,178,JingFengXU,9562,SGP,1:45.262,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,2,2,3,,187,LIAOWei-Cheng,9432,TPE,1:45.653,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,2,3,2,,190,DenysIOFIN,9566,UKR,1:45.713,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,2,4,4,,156,KHALILKhairilRidhwan,9271,MAS,1:46.309,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,3,1,4,,112,LubomirKALCHEV,9507,BUL,1:47.421,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,3,2,2,,182,ThibaultMETRAUX,9563,SUI,1:48.081,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,3,3,3,,131,CHUSidneyK,9056,HKG,1:48.182,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,3,PEN,1,,101,SebastianFidelLENCINAS,9501,ARG,PEN,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,4,1,3,,184,TriphopTHONGNGAM,9328,THA,1:33.346,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,4,2,1,,175,ZenShengSianKOH,9421,SGP,1:35.072,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,4,3,2,,121,StriborSUMAN,9235,CRO,1:35.100,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,4,4,4,,191,MykytaKHOCHYN,9438,UKR,1:35.494,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,5,1,3,,157,HazimSHAHRUM,9272,MAS,1:31.278,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,5,2,2,,179,BorLukaURLEP,8753,SLO,1:31.287,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,5,3,4,,165,MarcGONZALES,9409,PHI,1:31.482,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,5,4,5,,111,KaloyanANGELOV,9221,BUL,1:34.032,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,5,5,1,,177,TrevorXuXuanTAN,9420,SGP,notime,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,6,1,5,,159,SeanQiJunYEO,9547,MAS,1:39.924,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,6,2,2,,183,KANCHARINNatthapat,9428,THA,1:40.068,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,6,3,4,,110,WarreVanDAMME,9506,BEL,1:40.145,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,6,4,3,,109,DEWAGTEREAdriaan,9376,BEL,1:40.251,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,6,5,1,,127,YATESWestley,9524,GBR,1:45.724,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,7,1,3,,163,Mellevan'TWOUT,9550,NED,1:37.725,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,7,2,1,,169,MateuszKRZEMINSKI,9412,POL,1:38.254,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,7,3,2,,196,ChiyuanZHONG,9569,USA,1:38.464,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,7,4,5,,188,TSAIChia-Wei,9137,TPE,1:40.363,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,7,5,4,,166,JulianMACARAEG,9462,PHI,1:40.473,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,8,1,1,,116,FelixPIGEON,9514,CAN,1:36.832,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,8,2,4,,123,GabrielVOLET,9519,FRA,1:37.302,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,8,3,3,,193,AndyKIM,9568,USA,1:52.233,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,8,PEN,2,,128,RobinBENDIG,9391,GER,PEN,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,m,RankingFinalsPreliminaries,8,PEN,5,,164,deROSEEthan,9281,NZL,PEN,,
