season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",3000mRelay,w,Semifinals,1,1,1,,199,KOREA,7314,KOR,4:11.624,QA
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",3000mRelay,w,Semifinals,1,2,3,,196,HUNGARY,7323,HUN,4:47.526,QA
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",3000mRelay,w,Semifinals,1,DQ,2,,195,GERMANY,7313,GER,DQ,
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",3000mRelay,w,Semifinals,1,DQ,4,,198,JAPAN,7304,JPN,DQ,
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",3000mRelay,w,Semifinals,2,1,4,,203,UNITEDSTATES,7316,USA,4:18.826,QA
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",3000mRelay,w,Semifinals,2,2,2,,197,ITALY,7317,ITA,4:20.673,QA
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",3000mRelay,w,Semifinals,2,DQ,1,,194,CANADA,7312,CAN,DQ,
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",3000mRelay,w,Semifinals,2,DQ,3,,200,NETHERLANDS,7322,NED,DQ,
