season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",500m,m,Preliminaries,1,1,2,,160,KNEGTSjinkie,7352,NED,42.009,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",500m,m,Preliminaries,1,2,1,,123,PaulSTANLEY,7054,GBR,42.159,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",500m,m,Preliminaries,1,3,4,,103,MathiasVOSTE,7888,BEL,42.805,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",500m,m,Preliminaries,1,4,3,,156,SAULITISJekabs,7267,LAT,44.837,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",500m,m,Preliminaries,2,1,2,,153,NOHJinkyu,7749,KOR,41.942,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",500m,m,Preliminaries,2,2,1,,174,BLACKBURNMackenzie,7434,TPE,42.284,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",500m,m,Preliminaries,2,3,4,,102,PierreBODA,7588,AUS,42.891,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",500m,m,Preliminaries,2,4,3,,104,NihadBASIC,7889,BIH,1:10.385,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",500m,m,Preliminaries,3,1,3,,170,VladimirGRIGOREV,7826,RUS,41.613,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",500m,m,Preliminaries,3,2,4,,142,YuzoTAKAMIDO,7158,JPN,42.738,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",500m,m,Preliminaries,3,3,2,,120,AlvaroPENA,7791,ESP,45.882,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",500m,m,Preliminaries,3,4,1,,118,BorenZUNAC,6170,CRO,46.096,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",500m,m,Preliminaries,4,1,2,,144,RyosukeSAKAZUME,7542,JPN,42.524,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",500m,m,Preliminaries,4,2,3,,138,BYKANOVVladislav,6178,ISR,43.978,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",500m,m,Preliminaries,4,3,4,,127,PaulHERRMANN,6803,GER,44.047,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",500m,m,Preliminaries,4,4,1,,130,LUIPanToBarton,7551,HKG,44.817,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",500m,m,Preliminaries,5,1,2,,180,J.R.CELSKI,7279,USA,41.987,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",500m,m,Preliminaries,5,2,3,,140,DOTTITommaso,7604,ITA,43.797,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",500m,m,Preliminaries,5,3,4,,176,IevgenGUTENOV,7178,UKR,44.109,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",500m,m,Preliminaries,5,4,1,,154,KIMYun-Jae,7443,KOR,44.523,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",500m,m,Preliminaries,6,1,4,,111,HAMELINCharles,6610,CAN,41.423,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",500m,m,Preliminaries,6,2,2,,135,ViktorKNOCH,6177,HUN,41.716,Q,
