season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),w,RepSemifinals,1,1,6,,363,NinaEVTEEVA,6511,RUS,2:25.492,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),w,RepSemifinals,1,2,1,,323,JuliaRIEDEL,6287,GER,2:25.943,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),w,RepSemifinals,1,2,2,,332,SzandraLAJTOS,6339,HUN,2:25.943,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),w,RepSemifinals,1,4,3,,302,DeannaLOCKETT,7956,AUS,2:26.314,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),w,RepSemifinals,1,5,4,,359,MalwinaZAWADA,6155,POL,2:26.798,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),w,RepSemifinals,1,6,5,,346,XeniyaMOTOVA,7343,KAZ,2:33.481,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),w,RepSemifinals,2,1,1,,362,TatianaBORODULINA,7483,RUS,2:31.969,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),w,RepSemifinals,2,2,4,,304,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,2:32.232,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),w,RepSemifinals,2,3,3,,330,AndreaKESZLER,7147,HUN,2:32.854,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),w,RepSemifinals,2,4,2,,318,ZHAONannan,7150,CHN,2:32.886,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),w,RepSemifinals,2,5,5,,356,vanKERKHOFYara,7422,NED,2:33.092,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),w,RepSemifinals,2,6,6,,327,AlexSTANLEY,7140,GBR,2:40.631,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),w,RepSemifinals,3,1,3,,341,HitomiSAITO,7576,JPN,2:28.403,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),w,RepSemifinals,3,2,2,,333,PatriciaTOTH,7535,HUN,2:30.593,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),w,RepSemifinals,3,3,1,,355,SannevanKERKHOF,6835,NED,2:31.112,ADV
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),w,RepSemifinals,3,4,6,,336,YleniaTOTA,8036,ITA,2:32.529,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),w,RepSemifinals,3,5,5,,307,RayaZAHARIEVA,7410,BUL,2:34.259,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),w,RepSemifinals,3,PEN,4,,365,ZAKHAROVAEvgeniya,7715,RUS,PEN,
