season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,1,1,4,,140,AydarBEKZHANOV,7623,KAZ,1:40.722,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,1,2,3,,172,SerdarILTIR,7787,TUR,1:40.838,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,1,3,1,,169,VladimirGRIGOREV,7826,RUS,2:13.978,ADV
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,1,PEN,2,,178,OleksiyKOSHELENKO,7121,UKR,PEN,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,2,1,4,,151,Jan-EbelevanderREE,7612,NED,1:33.052,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,2,2,2,,155,JakubJAWORSKI,6816,POL,1:33.084,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,2,3,3,,103,RonaldCALDECUTT,7589,AUS,1:33.721,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,2,4,1,,146,MunkhamidralGANBAT,6243,MGL,1:33.938,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,3,1,2,,127,RobertBECKER,7258,GER,1:37.896,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,3,2,1,,135,YumaSAKURAI,6182,JPN,1:38.077,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,3,3,3,,106,KirilPANDOV,6779,BUL,1:38.653,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,4,1,1,,129,PaulHERRMANN,6803,GER,1:32.505,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,4,2,2,,141,ArturSULTANGALIYEV,6158,KAZ,1:33.052,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,4,3,3,,179,ViktorKOROLOV,7177,UKR,1:34.650,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,5,2,1,,132,LUIPanToBarton,7551,HKG,1:36.280,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,5,3,3,,110,ViktorDIMITROV,7128,BUL,1:36.635,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,6,1,4,,142,NurbergenZHUMAGAZIYEV,7349,KAZ,1:36.952,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,6,2,2,,102,PierreBODA,7588,AUS,1:37.074,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,6,3,1,,125,JeremyMASSON,6173,FRA,1:37.087,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,6,4,3,,131,JoseIgnacioFAZIO,7844,ARG,1:41.052,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,7,1,2,,168,ViacheslavKURGINIAN,6934,RUS,1:30.787,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,7,2,3,,175,IevgenGUTENOV,7178,UKR,1:31.736,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,7,3,1,,139,RyosukeSAKAZUME,7542,JPN,1:33.975,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,8,1,1,,133,BYKANOVVladislav,6178,ISR,1:32.394,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,8,2,2,,180,DOTTITommaso,7604,ITA,1:32.627,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,8,3,4,,105,EdinBRANKOVIC,7256,BIH,1:32.789,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1000m,m,RepHeats,8,4,3,,173,MyukerremTOP,7786,TUR,1:34.772,
