season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Semifinals,1,1,2,,5,SCHULTINGSuzanne,8493,NED,2:28.059,QA,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Semifinals,1,2,1,,50,PROSVIRNOVASofia,8509,RUS,2:28.158,QA,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Semifinals,1,3,7,,10,CharlotteGILMARTIN,7136,GBR,2:28.303,QB,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Semifinals,1,4,5,,47,TatianaBORODULINA,7483,RUS,2:28.927,QB,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Semifinals,1,5,3,,121,AgneSEREIKAITE,7708,LTU,2:29.295,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Semifinals,1,6,4,,72,THOMSONKathryn,8465,GBR,2:30.145,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Semifinals,1,7,6,,98,UZAKOVAMariia-Mahdalyna,8759,UKR,2:32.311,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Semifinals,2,2,1,,23,PetraJASZAPATI,8611,HUN,2:25.478,QA,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Semifinals,2,3,6,,11,vanKERKHOFYara,7422,NED,2:25.522,QB,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Semifinals,2,4,7,,51,deVRIESRianne,8333,NED,2:25.662,QB,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Semifinals,2,5,4,,26,DESMETHanne,8699,BEL,2:25.688,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Semifinals,2,6,3,,61,MALISZEWSKANatalia,8437,POL,2:27.556,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Semifinals,2,7,2,,140,ErikaLINDGREN,9210,SWE,2:35.131,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Semifinals,3,1,6,,17,LuciaPERETTI,7160,ITA,2:28.599,QA,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Semifinals,3,2,4,,60,KONSTANTINOVAEkaterina,8510,RUS,2:28.692,QA,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Semifinals,3,3,8,,22,PIERRONVeronique,6196,FRA,2:28.806,QB,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Semifinals,3,4,5,,31,HUOTMARCHANDTifany,7976,FRA,2:28.946,QB,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Semifinals,3,5,1,,38,MANOILOVAKatrin,8539,BUL,2:29.805,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Semifinals,3,6,7,,130,VALCEPINAMartina,7159,ITA,2:29.904,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Semifinals,3,7,2,,54,WALTERBianca,7232,GER,2:30.003,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Semifinals,3,8,3,,69,AndreaKESZLER,7147,HUN,2:30.383,,
