season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),500m,w,Heats,1,1,1,,1,CHOIMinJeong,8625,KOR,44.521,Q
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),500m,w,Heats,1,2,2,,3,LIJinyu,9094,CHN,44.625,Q
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),500m,w,Heats,1,3,4,,127,MAZURNicole,8421,POL,45.294,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),500m,w,Heats,1,4,5,,89,RUSNAKOVAPetra,9297,SVK,45.757,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),500m,w,Heats,1,5,3,,106,SZILICZEI-NEMETRebeka,8737,HUN,notime,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),500m,w,Heats,2,1,1,,16,vanRUIJVENLara,7710,NED,44.675,Q
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),500m,w,Heats,2,2,3,,21,PetraJASZAPATI,8611,HUN,44.725,Q
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),500m,w,Heats,2,3,4,,94,AlisonDESMARAIS,9458,CAN,44.801,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),500m,w,Heats,2,4,2,,57,KAMINAGAShione,8743,JPN,57.135,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),500m,w,Heats,3,1,1,,10,VALCEPINAMartina,7159,ITA,45.162,Q
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),500m,w,Heats,3,2,2,,13,KIKUCHISumire,7980,JPN,45.286,Q
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),500m,w,Heats,3,3,4,,33,CheyenneGOH,9291,SGP,47.640,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),500m,w,Heats,3,4,3,,133,ElizabethJOHNSON,9440,USA,47.725,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),500m,w,Heats,3,5,5,,14,THOMSONKathryn,8465,GBR,1:04.849,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),500m,w,Heats,4,1,2,,121,KIMYeJin,9310,KOR,44.182,Q
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),500m,w,Heats,4,2,1,,71,ErikaLINDGREN,9210,SWE,44.323,Q
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),500m,w,Heats,4,3,5,,63,ZANGYize,8725,CHN,44.373,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),500m,w,Heats,4,4,3,,68,PatrycjaMALISZEWSKA,6154,POL,45.202,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),500m,w,Heats,4,5,4,,132,DanielleAMOS,9465,USA,notime,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),500m,w,Heats,5,1,3,,15,BINEYMaame,9144,USA,44.160,Q
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),500m,w,Heats,5,2,4,,4,PROSVIRNOVASofia,8509,RUS,44.200,Q
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),500m,w,Heats,5,3,1,,98,CamilledeSERRES-RAINVILLE,9448,CAN,44.555,
