season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(1),w,Quarterfinals,1,1,1,,14,FUTianYu,6650,CHN,43.988,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(1),w,Quarterfinals,1,2,4,,5,EvgeniaRADANOVA,6775,BUL,44.130,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(1),w,Quarterfinals,1,3,3,,46,YuiSAKAI,6229,JPN,45.721,
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(1),w,Quarterfinals,1,4,2,,73,LanaGEHRING,7254,USA,46.014,
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(1),w,Quarterfinals,2,1,1,,1,TatianaBORODULINA,6684,AUS,44.382,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(1),w,Quarterfinals,2,2,4,,75,JessicaKOOREMAN,7649,USA,44.553,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(1),w,Quarterfinals,2,3,2,,9,JessicaHEWITT,7548,CAN,55.923,ADV
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(1),w,Quarterfinals,2,DQ,3,,51,PARKSeung-Hi,7164,KOR,DQ,
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(1),w,Quarterfinals,3,1,2,,52,SHINSae-Bom,7162,KOR,44.158,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(1),w,Quarterfinals,3,2,1,,20,KaterinaNOVOTNA,6647,CZE,44.165,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(1),w,Quarterfinals,3,3,3,,11,AnneMALTAIS,6355,CAN,44.582,
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(1),w,Quarterfinals,3,4,4,,64,EkaterinaBELOVA,6190,RUS,46.686,
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(1),w,Quarterfinals,4,1,1,,36,AriannaFONTANA,6227,ITA,44.738,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(1),w,Quarterfinals,4,2,2,,10,ValerieLAMBERT,7132,CAN,44.788,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(1),w,Quarterfinals,4,3,4,,24,SarahLINDSAY,6056,GBR,44.847,
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(1),w,Quarterfinals,4,4,3,,22,PIERRONVeronique,6196,FRA,56.279,
