season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,RepSemifinals,1,1,2,,64,MorganIZYKOWSKI,7720,USA,2:39.394,Q
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,RepSemifinals,1,2,1,,27,RozsaDARAZS,6797,HUN,2:39.495,Q
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,RepSemifinals,1,3,3,,31,VALCEPINAArianna,7705,ITA,2:40.160,
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,RepSemifinals,1,4,4,,22,PAPAKONSTANTIEfi,7698,GER,2:40.161,
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,RepSemifinals,2,1,4,,49,PatrycjaMALISZEWSKA,6154,POL,2:38.471,Q
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,RepSemifinals,2,2,3,,26,ErikaHUSZAR,6373,HUN,2:38.585,Q
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,RepSemifinals,2,3,1,,38,SayuriSHIMIZU,7544,JPN,2:38.706,
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,RepSemifinals,2,4,2,,17,ChristinPRIEBST,6078,GER,2:38.760,
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,RepSemifinals,3,1,2,,39,HitomiSAITO,7576,JPN,2:29.601,Q
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,RepSemifinals,3,2,3,,18,JuliaRIEDEL,6287,GER,2:29.677,Q
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,RepSemifinals,3,3,1,,1,VeronikaWINDISCH,6427,AUT,2:30.421,
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,RepSemifinals,3,4,4,,54,NataliaPLUGINA,7345,RUS,2:31.367,
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),w,RepSemifinals,3,5,5,,47,JessicaAUSMA,7553,NED,2:33.836,
