season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Quarterfinals,1,1,4,,8,ZANGYize,8725,CHN,2:24.717,Q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Quarterfinals,1,2,2,,11,AnnaSEIDEL,8562,GER,2:24.876,Q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Quarterfinals,1,3,1,,32,SEJPALOVA-HRUZOVAMichaela,8553,CZE,2:25.564,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Quarterfinals,1,4,5,,138,AprilSHIN,8526,USA,2:27.338,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Quarterfinals,1,5,3,,134,TOPOLSKAGabriela,9411,POL,2:27.637,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Quarterfinals,1,6,6,,136,TetyanaZARVANSKA,9300,UKR,2:34.726,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Quarterfinals,2,1,2,,12,deVRIESRianne,8333,NED,2:24.430,Q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Quarterfinals,2,2,5,,19,HUOTMARCHANDTifany,7976,FRA,2:24.513,Q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Quarterfinals,2,3,1,,133,MarijnWIERSMA,9274,NED,2:24.608,q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Quarterfinals,2,4,4,,125,YunaKOIKE,8670,JPN,2:25.276,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Quarterfinals,2,5,3,,137,HaileyCHOI,9567,USA,2:25.417,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Quarterfinals,2,6,6,,27,BACSKAISaraLuca,8609,HUN,2:26.837,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Quarterfinals,3,1,3,,130,NOHDoHee,7986,KOR,2:48.466,Q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Quarterfinals,3,2,2,,77,BLAISDanae,9090,CAN,2:48.648,Q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Quarterfinals,3,3,5,,119,TerezaPFEIFEROVA,9321,CZE,2:49.399,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Quarterfinals,3,4,1,,35,UZAKOVAMariia-Mahdalyna,8759,UKR,2:51.335,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Quarterfinals,3,5,4,,79,STORMOWSKAKamila,9008,POL,notime,
