season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2002-2003,"2003 World Championships, Poland",1500M,m,SemiFinals,1,1,4,,124,SONGSuk-Woo,7086,KOR,2:25.678,Q,
2002-2003,"2003 World Championships, Poland",1500M,m,SemiFinals,1,2,2,,85,JeffSCHOLTEN,6604,CAN,2:25.732,Q,
2002-2003,"2003 World Championships, Poland",1500M,m,SemiFinals,1,3,6,,156,RustySMITH,6496,USA,2:25.826,,
2002-2003,"2003 World Championships, Poland",1500M,m,SemiFinals,1,4,5,,117,SatoruTERAO,6320,JPN,2:25.955,,
2002-2003,"2003 World Championships, Poland",1500M,m,SemiFinals,1,5,3,,108,DenisZASLAVSKY,6335,ISR,2:26.242,,
2002-2003,"2003 World Championships, Poland",1500M,m,SemiFinals,1,6,1,,95,JeanCharlesMATTEI,6057,FRA,2:26.463,,
2002-2003,"2003 World Championships, Poland",1500M,m,SemiFinals,2,2,2,,84,Jean-FrancoisMONETTE,7096,CAN,2:22.996,Q,
2002-2003,"2003 World Championships, Poland",1500M,m,SemiFinals,2,3,6,,89,LIJiajun,7095,CHN,2:23.146,,
2002-2003,"2003 World Championships, Poland",1500M,m,SemiFinals,2,4,4,,111,FabioCARTA,6001,ITA,2:23.639,,
2002-2003,"2003 World Championships, Poland",1500M,m,SemiFinals,2,5,5,,96,LeonFLACK,6641,GBR,2:26.818,,
2002-2003,"2003 World Championships, Poland",1500M,m,SemiFinals,2,6,3,,116,TakafumiNISHITANI,6323,JPN,2:28.115,,
2002-2003,"2003 World Championships, Poland",1500M,m,SemiFinals,3,1,2,,155,ApoloAntonOHNO,6497,USA,2:23.966,Q,
2002-2003,"2003 World Championships, Poland",1500M,m,SemiFinals,3,2,3,,122,LEESeung-Jae,6621,KOR,2:23.978,Q,
2002-2003,"2003 World Championships, Poland",1500M,m,SemiFinals,3,3,1,,113,NicolaRODIGARI,6332,ITA,2:24.079,,
2002-2003,"2003 World Championships, Poland",1500M,m,SemiFinals,3,4,6,,83,JonathanGUILMETTE,6702,CAN,2:24.200,,
2002-2003,"2003 World Championships, Poland",1500M,m,SemiFinals,3,5,4,,90,LIYe,6655,CHN,2:24.435,,
2002-2003,"2003 World Championships, Poland",1500M,m,SemiFinals,3,6,5,,97,TomIVESON,6898,GBR,2:25.528,,
