season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,1,1,1,,57,MALAGICHEmina,7989,RUS,45.082,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,1,2,3,,20,AnnaSEIDEL,8562,GER,45.190,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,1,3,2,,2,TALAYEVAVolha,6792,BLR,46.186,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,1,4,4,,51,deVRIESRianne,8333,NED,59.096,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,2,1,1,,50,AgneSEREIKAITE,7708,LTU,44.946,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,2,2,5,,15,LIHongshuang,8677,CHN,44.996,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,2,3,4,,55,MartaWOJCIK,7578,POL,45.692,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,2,4,3,,59,YuliaSHISHKINA,8680,RUS,notime,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,2,4,2,,63,KimberlyGOETZ,8649,USA,notime,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,3,1,1,,16,LINYue,8548,CHN,44.541,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,3,2,5,,45,KIMAlang,8484,KOR,44.575,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,3,3,3,,11,AudreyPHANEUF,8360,CAN,44.675,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,3,4,2,,62,TamaraFREDERICK,8062,USA,45.033,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,3,5,4,,32,KIKUCHIMoemi,7584,JPN,45.164,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,4,1,2,,46,LEEEunByul,7421,KOR,45.896,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,4,2,5,,31,VIVIANIElena,7583,ITA,46.091,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,4,3,1,,37,MarieYOSHIDA,7417,JPN,46.159,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,4,4,4,,22,WANGXinyue,7340,HKG,46.341,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,4,5,3,,5,NeliTSANKOVA,7130,BUL,46.879,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,5,1,2,,53,MALISZEWSKANatalia,8437,POL,45.558,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,5,2,1,,61,ZAKHAROVAEvgeniya,7715,RUS,45.610,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,5,3,3,,30,VALCEPINAArianna,7705,ITA,45.638,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,5,4,4,,39,AnitaNAGAY,8622,KAZ,48.637,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,6,1,2,,8,KasandraBRADETTE,8058,CAN,44.805,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,6,2,4,,26,AndreaKESZLER,7147,HUN,44.926,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,6,3,1,,4,PENCHEVAZornica,8461,BUL,46.345,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,6,4,3,,28,FedericaTOMBOLATO,8570,ITA,46.507,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,7,1,1,,17,LIUYang,7414,CHN,44.588,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,7,2,2,,44,JEONJi-Soo,6232,KOR,44.690,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,7,3,3,,9,JoanieGERVAIS,8543,CAN,44.877,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,7,4,5,,36,HitomiSAITO,7576,JPN,44.958,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),w,Heats,7,5,4,,25,PetraJASZAPATI,8611,HUN,46.097,
