season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",3000mRelay,w,FinalB,1,1,1,,307,ITALY,7317,ITA,4:15.084,
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",3000mRelay,w,FinalB,1,2,2,,312,RUSSIA,7315,RUS,4:15.270,
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",3000mRelay,w,FinalB,1,3,3,,311,POLAND,7332,POL,4:22.990,
