season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
1998-1999,1999 World Junior Championships,1500M,m,SemiFinals,1,1,2,,,ApoloAntonOHNO,6497,USA,2:19.267,
1998-1999,1999 World Junior Championships,1500M,m,SemiFinals,1,2,3,,,DanielWEINSTEIN,6940,USA,2:19.400,
1998-1999,1999 World Junior Championships,1500M,m,SemiFinals,1,3,5,,,LAHEYAndrew,6469,CAN,2:20.538,
1998-1999,1999 World Junior Championships,1500M,m,SemiFinals,1,4,1,,,Francois-LouisTREMBLAY,6704,CAN,2:21.029,
1998-1999,1999 World Junior Championships,1500M,m,SemiFinals,1,5,4,,,YoshiharuARINO,6075,JPN,2:22.133,
1998-1999,1999 World Junior Championships,1500M,m,SemiFinals,1,6,6,,,SMITHTONY,6726,CAN,2:24.282,
1998-1999,1999 World Junior Championships,1500M,m,SemiFinals,1,7,7,,,BalazsKNOCH,6341,HUN,2:29.143,
1998-1999,1999 World Junior Championships,1500M,m,SemiFinals,2,1,2,,,YEOJun-Hyung,6948,KOR,2:23.429,
1998-1999,1999 World Junior Championships,1500M,m,SemiFinals,2,2,5,,,RustySMITH,6496,USA,2:23.751,
1998-1999,1999 World Junior Championships,1500M,m,SemiFinals,2,3,3,,,HELASHolger,6506,GER,2:24.683,
1998-1999,1999 World Junior Championships,1500M,m,SemiFinals,2,4,4,,,TobiasRETSCHKE,6636,GER,2:28.309,
1998-1999,1999 World Junior Championships,1500M,m,SemiFinals,2,5,6,,,KnutALSEMGEEST,6670,NED,2:28.829,
1998-1999,1999 World Junior Championships,1500M,m,SemiFinals,2,DQ,1,,,SONGSuk-Woo,7086,KOR,DQ,
1998-1999,1999 World Junior Championships,1500M,m,SemiFinals,3,1,1,,,ANJung-Hyun,6617,KOR,2:21.735,
1998-1999,1999 World Junior Championships,1500M,m,SemiFinals,3,2,2,,,NicolaRODIGARI,6332,ITA,2:22.269,
1998-1999,1999 World Junior Championships,1500M,m,SemiFinals,3,3,3,,,HayatoSUEYOSHI,6321,JPN,2:23.353,
1998-1999,1999 World Junior Championships,1500M,m,SemiFinals,3,4,5,,,CeesJUFFERMANS,6072,NED,2:23.523,
1998-1999,1999 World Junior Championships,1500M,m,SemiFinals,3,5,6,,,BalazsKOVER,6758,HUN,2:26.864,
1998-1999,1999 World Junior Championships,1500M,m,SemiFinals,3,DQ,4,,,AlessandroORTALLI,6605,ITA,DQ,
