season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),3000mRelay,m,Semifinals,1,1,1,,321,KOREA,9026,KOR,4:05.764,QA,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),3000mRelay,m,Semifinals,1,2,2,,325,RUSSIA,9029,RUS,4:09.769,QA,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),3000mRelay,m,Semifinals,1,3,3,,313,HUNGARY,9021,HUN,4:10.524,QB,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),3000mRelay,m,Semifinals,1,4,4,,307,FRANCE,9018,FRA,4:10.837,QB,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),3000mRelay,m,Semifinals,2,1,1,,323,NETHERLANDS,9027,NED,4:06.008,QA,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),3000mRelay,m,Semifinals,2,2,2,,316,JAPAN,9024,JPN,4:06.531,QA,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),3000mRelay,m,Semifinals,2,3,4,,329,UNITEDSTATES,9032,USA,4:09.850,QB,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),3000mRelay,m,Semifinals,2,4,3,,301,AUSTRALIA,9012,AUS,4:14.390,QB,
