season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",5000mRelay,m,Semifinals,1,1,3,,403,CHINA,7303,CHN,6:44.082,QA
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",5000mRelay,m,Semifinals,1,2,1,,414,RUSSIA,7307,RUS,6:45.889,QA
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",5000mRelay,m,Semifinals,1,3,2,,405,GERMANY,7302,GER,6:49.595,ADV
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",5000mRelay,m,Semifinals,1,PEN,4,,409,JAPAN,7310,JPN,PEN,
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",5000mRelay,m,Semifinals,2,1,1,,412,NETHERLANDS,7321,NED,6:41.674,QA
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",5000mRelay,m,Semifinals,2,3,2,,416,UNITEDSTATES,7306,USA,6:43.470,QB
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",5000mRelay,m,Semifinals,2,4,4,,404,FRANCE,7319,FRA,6:53.798,QB
