season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",500m,w,Quarterfinals,1,1,1,,17,LIUQiuhong,6286,CHN,44.125,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",500m,w,Quarterfinals,1,2,3,,15,CarolineTRUCHON,7908,CAN,44.248,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",500m,w,Quarterfinals,1,3,4,,43,SayuriSHIMIZU,7544,JPN,44.772,
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",500m,w,Quarterfinals,1,4,2,,45,PARKSeung-Hi,7164,KOR,45.430,
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",500m,w,Quarterfinals,2,1,1,,19,ZHAONannan,7150,CHN,44.421,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",500m,w,Quarterfinals,2,2,2,,13,JessicaGREGG,6141,CAN,44.490,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",500m,w,Quarterfinals,2,3,4,,68,JessicaKOOREMAN,7649,USA,44.596,
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",500m,w,Quarterfinals,2,4,3,,48,YANGShin-Young,7163,KOR,45.597,
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",500m,w,Quarterfinals,3,1,1,,18,FANKexin,7694,CHN,44.147,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",500m,w,Quarterfinals,3,2,3,,35,AriannaFONTANA,6227,ITA,44.249,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",500m,w,Quarterfinals,3,3,2,,40,YuiSAKAI,6229,JPN,44.384,
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",500m,w,Quarterfinals,3,4,4,,53,vanKERKHOFYara,7422,NED,45.289,
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",500m,w,Quarterfinals,4,2,3,,37,VALCEPINAMartina,7159,ITA,43.882,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",500m,w,Quarterfinals,4,3,4,,7,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,44.092,
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",500m,w,Quarterfinals,4,4,2,,30,ErikaHUSZAR,6373,HUN,44.797,
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",500m,w,Quarterfinals,4,5,5,,41,AyukoITO,6791,JPN,47.446,
