season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",5000mRelay,m,Semifinals,1,1,3,,213,KOREA,7300,KOR,6:42.706,QA
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",5000mRelay,m,Semifinals,1,3,2,,210,ITALY,7301,ITA,6:43.184,QB
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",5000mRelay,m,Semifinals,1,4,4,,214,NETHERLANDS,7321,NED,6:45.534,QB
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",5000mRelay,m,Semifinals,2,1,2,,205,CHINA,7303,CHN,6:47.286,QA
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",5000mRelay,m,Semifinals,2,2,1,,207,GERMANY,7302,GER,6:48.407,QA
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",5000mRelay,m,Semifinals,2,3,3,,217,UNITEDSTATES,7306,USA,6:49.994,QB
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",5000mRelay,m,Semifinals,2,4,4,,208,GREATBRITAIN,7320,GBR,6:50.328,QB
