season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,1,2,5,,9,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,2:35.786,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,1,3,2,,48,ValeriyaREZNIK,6573,RUS,2:36.179,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,1,4,6,,54,SafiyaVLASOVA,7175,UKR,2:50.083,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,1,PEN,3,,32,AgneSEREIKAITE,7708,LTU,PEN,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,1,PEN,4,,25,SzandraLAJTOS,6339,HUN,PEN,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,2,1,2,,1,VeronikaWINDISCH,6427,AUT,2:35.931,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,2,2,6,,22,BernadettHEIDUM,6798,HUN,2:36.107,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,2,3,1,,20,WALTERBianca,7232,GER,2:37.656,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,2,4,4,,6,TALAYEVAVolha,6792,BLR,2:39.632,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,2,5,3,,10,GerganaPATSOVA,6794,BUL,2:39.768,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,2,6,5,,2,CatherineALEXANDER,7882,BEL,2:43.984,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,3,1,6,,37,JorienterMORS,6146,NED,2:30.947,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,3,2,4,,38,PaulaBZURA,7168,POL,2:30.998,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,3,3,1,,4,VeraANTANENKA,7099,BLR,2:31.322,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,3,4,2,,30,VIVIANIElena,7583,ITA,2:33.787,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,3,5,3,,52,LeylaYILMAZ,7885,TUR,2:45.149,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,3,6,5,,15,GaraziGANUZA,7884,ESP,2:55.978,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,4,1,6,,34,AnnitavanDOORN,6440,NED,2:31.988,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,4,2,5,,18,ChristinPRIEBST,6078,GER,2:32.326,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,4,3,1,,39,PatrycjaMALISZEWSKA,6154,POL,2:32.433,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,4,4,3,,31,EvitaKRIEVANE,6833,LAT,2:40.748,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,4,5,2,,51,DuyguKAN,7769,TUR,2:42.448,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,4,PEN,4,,43,TundeBALAZS,7883,ROU,PEN,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,5,1,5,,13,KaterinaNOVOTNA,6647,CZE,2:31.212,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,5,2,3,,45,OlgaBELYAKOVA,7112,RUS,2:31.430,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,5,3,4,,23,ErikaHUSZAR,6373,HUN,2:32.016,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,5,4,2,,53,OlenaKORINCHUK,7252,UKR,2:34.208,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,5,5,1,,11,KristinaVUTEVA,6060,BUL,2:36.549,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,5,6,6,,44,OttiliaSILLO,7425,ROU,2:38.668,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,6,1,5,,16,CHRISTIEElise,7135,GBR,2:39.198,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,6,2,1,,29,VALCEPINAMartina,7159,ITA,2:39.441,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,6,3,3,,3,Anne-SophieDAVREUX,7573,BEL,2:41.093,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,6,4,2,,42,AgnieszkaTAWREL,7874,POL,2:42.035,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,6,5,4,,50,TatianaBODOVA,7250,SVK,2:42.499,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1500m,w,Heats,6,6,6,,14,AinaraEQUISOAIN,7790,ESP,2:48.450,,
