season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2013-2014,Sochi 2014 Olympic Winter Games,3000mRelay,w,Semifinals,1,1,3,,506,KOREA,7314,KOR,4:08.052,QA
2013-2014,Sochi 2014 Olympic Winter Games,3000mRelay,w,Semifinals,1,2,2,,501,CANADA,7312,CAN,4:08.871,QA
2013-2014,Sochi 2014 Olympic Winter Games,3000mRelay,w,Semifinals,1,3,4,,508,RUSSIA,7315,RUS,4:13.938,QB
2013-2014,Sochi 2014 Olympic Winter Games,3000mRelay,w,Semifinals,1,4,1,,503,HUNGARY,7323,HUN,4:15.473,QB
2013-2014,Sochi 2014 Olympic Winter Games,3000mRelay,w,Semifinals,2,1,1,,502,CHINA,7311,CHN,4:09.555,QA
2013-2014,Sochi 2014 Olympic Winter Games,3000mRelay,w,Semifinals,2,2,3,,504,ITALY,7317,ITA,4:11.282,QA
2013-2014,Sochi 2014 Olympic Winter Games,3000mRelay,w,Semifinals,2,3,4,,505,JAPAN,7304,JPN,4:11.913,QB
2013-2014,Sochi 2014 Olympic Winter Games,3000mRelay,w,Semifinals,2,PEN,2,,507,NETHERLANDS,7322,NED,PEN,
