season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",5000mRelay,m,Semifinals,1,1,1,,192,KOREA,7300,KOR,6:43.475,QA
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",5000mRelay,m,Semifinals,1,2,2,,188,GERMANY,7302,GER,6:44.774,QA
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",5000mRelay,m,Semifinals,1,3,4,,194,RUSSIA,7307,RUS,6:57.045,QB
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",5000mRelay,m,Semifinals,1,PEN,3,,187,FRANCE,7319,FRA,PEN,
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",5000mRelay,m,Semifinals,2,2,4,,186,CHINA,7303,CHN,6:45.069,QA
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",5000mRelay,m,Semifinals,2,3,1,,193,NETHERLANDS,7321,NED,6:50.958,QB
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",5000mRelay,m,Semifinals,2,4,2,,189,GREATBRITAIN,7320,GBR,7:02.601,QB
