season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,1,1,4,,4,LIMHyoJun,9324,KOR,2:17.206,QA
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,1,2,3,,5,SemenELISTRATOV,7293,RUS,2:17.249,QA
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,1,3,7,,125,DUBOISSteven,9092,CAN,2:17.676,ADA
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,1,4,5,,65,BREEUWSMADaan,7218,NED,2:17.747,QB
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,1,5,2,,128,YUSongnan,9388,CHN,2:20.445,
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,1,6,6,,157,JasperBRUNSMANN,9122,NED,2:22.652,
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,1,PEN,1,,11,YOSHINAGAKazuki,8745,JPN,PEN,
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,2,1,2,,153,KIMGunWoo,9461,KOR,2:13.799,QA
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,2,2,5,,10,SamuelGIRARD,8600,CAN,2:13.922,QA
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,2,3,6,,143,HirokiYOKOYAMA,7932,JPN,2:14.161,QB
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,2,4,1,,19,CONFORTOLAYuri,6561,ITA,2:14.352,QB
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,2,5,7,,73,ZHAXYBAYEVMersaid,8623,KAZ,2:15.630,qB
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,2,6,4,,6,XUHongzhi,8070,CHN,2:16.231,
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,2,7,3,,150,GALIAKHMETOVAdil,9260,KAZ,2:19.410,
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,3,1,3,,3,HWANGDaeHeon,9115,KOR,2:14.206,QA
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,3,2,2,,2,ShaolinSandorLIU,7928,HUN,2:14.271,QA
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,3,3,4,,20,CsabaBURJAN,7738,HUN,2:14.438,QB
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,3,4,6,,1,HAMELINCharles,6610,CAN,2:14.517,QB
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,3,5,1,,62,CASSINELLIAndrea,7741,ITA,2:14.665,qB
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,3,6,5,,139,ANTONIOLIMattia,8572,ITA,2:14.986,
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,3,7,7,,151,SHAMUKHANOVYerkebulan,8672,KAZ,2:18.804,
