season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2016-2017,ISU World Cup 2016/17 - Minsk (BLR),1000m(1),w,Semifinals,1,1,2,,52,LIUYang,7414,CHN,1:32.887,QA
2016-2017,ISU World Cup 2016/17 - Minsk (BLR),1000m(1),w,Semifinals,1,2,1,,11,vanKERKHOFYara,7422,NED,1:32.963,QA
2016-2017,ISU World Cup 2016/17 - Minsk (BLR),1000m(1),w,Semifinals,1,3,5,,111,AriannaFONTANA,6227,ITA,1:33.116,QB
2016-2017,ISU World Cup 2016/17 - Minsk (BLR),1000m(1),w,Semifinals,1,4,3,,156,AnastassiyaKRESTOVA,7981,KAZ,1:33.231,QB
2016-2017,ISU World Cup 2016/17 - Minsk (BLR),1000m(1),w,Semifinals,1,5,4,,72,THOMSONKathryn,8465,GBR,1:33.285,
2016-2017,ISU World Cup 2016/17 - Minsk (BLR),1000m(1),w,Semifinals,1,6,6,,56,LIHongshuang,8677,CHN,notime,
2016-2017,ISU World Cup 2016/17 - Minsk (BLR),1000m(1),w,Semifinals,2,1,2,,101,KAMINAGAShione,8743,JPN,1:36.029,QA
2016-2017,ISU World Cup 2016/17 - Minsk (BLR),1000m(1),w,Semifinals,2,2,4,,117,MASCITTOCynthia,9193,ITA,1:36.185,QA
2016-2017,ISU World Cup 2016/17 - Minsk (BLR),1000m(1),w,Semifinals,2,3,3,,148,KIMYeJin,9310,KOR,2:35.055,QB
2016-2017,ISU World Cup 2016/17 - Minsk (BLR),1000m(1),w,Semifinals,2,PEN,5,,151,AHNSeJung,7985,KOR,PEN,
2016-2017,ISU World Cup 2016/17 - Minsk (BLR),1000m(1),w,Semifinals,2,PEN,1,,149,LEESoYoun,8436,KOR,PEN,
