season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Quarterfinals,1,1,1,,41,JackWHELBOURNE,7437,GBR,1:29.474,Q,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Quarterfinals,1,2,3,,24,SHIJingnan,7728,CHN,1:29.660,Q,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Quarterfinals,1,3,4,,55,WATANABEKeita,7605,JPN,1:29.788,,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Quarterfinals,1,4,2,,22,PatrickDUFFY,7917,CAN,1:29.809,,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Quarterfinals,2,2,4,,33,LEPAPESebastien,7554,FRA,1:29.189,Q,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Quarterfinals,2,3,3,,56,MintoSEKAI,7931,JPN,1:29.427,,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Quarterfinals,2,4,2,,28,BLACKBURNMackenzie,7434,TPE,1:30.768,,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Quarterfinals,3,1,1,,25,WUDajing,7729,CHN,1:29.204,Q,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Quarterfinals,3,2,4,,52,DOTTITommaso,7604,ITA,1:29.440,Q,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Quarterfinals,3,3,3,,21,AlexandreSTJEAN,7916,CAN,1:31.410,ADV,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Quarterfinals,3,PEN,2,,81,EmilKARNEEV,7754,RUS,PEN,,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Quarterfinals,4,1,1,,26,LIUSongbo,7727,CHN,1:27.891,Q,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Quarterfinals,4,2,3,,74,JUNGJunHo,7939,KOR,1:28.169,Q,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Quarterfinals,4,3,2,,57,HirokiYOKOYAMA,7932,JPN,1:28.205,,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Quarterfinals,4,4,4,,84,TimurZAKHAROV,7945,RUS,1:30.496,,
