season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,w,Quarterfinals,1,1,4,,55,WANGMeng,6594,CHN,2:32.905,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,w,Quarterfinals,1,2,5,,92,PaulaBZURA,7168,POL,2:33.126,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,w,Quarterfinals,1,3,3,,104,AlysonDUDEK,7290,USA,2:33.962,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,w,Quarterfinals,1,4,1,,87,JorienterMORS,6146,NED,2:34.308,ADV,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,w,Quarterfinals,1,DQ,2,,63,PIERRONVeronique,6196,FRA,DQ,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,w,Quarterfinals,2,1,4,,103,KatherineREUTTER-ADAMEK,7255,USA,2:28.274,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,w,Quarterfinals,2,2,6,,60,KaterinaNOVOTNA,6647,CZE,2:28.588,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,w,Quarterfinals,2,3,5,,75,BibaSAKURAI,7240,JPN,2:29.413,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,w,Quarterfinals,2,4,2,,45,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,2:31.722,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,w,Quarterfinals,2,5,1,,99,RanyaEZZI,6840,SWE,2:32.303,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,w,Quarterfinals,2,6,3,,98,TjasaKROFLIC,6838,SLO,2:45.068,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,w,Quarterfinals,3,1,1,,49,MarianneST-GELAIS,7216,CAN,2:33.205,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,w,Quarterfinals,3,2,6,,70,AriannaFONTANA,6227,ITA,2:33.313,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,w,Quarterfinals,3,3,4,,95,NinaEVTEEVA,6511,RUS,2:34.034,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,w,Quarterfinals,3,4,3,,64,SarahLINDSAY,6056,GBR,2:34.437,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,w,Quarterfinals,3,5,2,,81,XeniyaMOTOVA,7343,KAZ,2:35.371,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,w,Quarterfinals,3,6,5,,100,CHUNGHsiao-Ying,7629,TPE,2:39.521,,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,w,Quarterfinals,4,1,4,,84,LEEEunByul,7421,KOR,2:31.898,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,w,Quarterfinals,4,2,5,,62,StephanieBOUVIER,6709,FRA,2:32.372,Q,
2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,w,Quarterfinals,4,3,3,,71,CeciliaMAFFEI,6559,ITA,2:32.705,,
