season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,m,Pre-Preliminaries,1,1,2,,223,JeffSIMON,7280,USA,43.011,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,m,Pre-Preliminaries,1,2,1,,190,LEESeung-Jae,6621,KOR,43.140,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,m,Pre-Preliminaries,1,3,4,,206,DariuszKULESZA,6817,POL,43.935,q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,m,Pre-Preliminaries,1,4,3,,157,PeterDARAZS,6465,HUN,50.392,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,m,Pre-Preliminaries,2,1,1,,220,ApoloAntonOHNO,6497,USA,42.756,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,m,Pre-Preliminaries,2,2,2,,212,EvgeniiKOZULIN,7272,RUS,42.810,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,m,Pre-Preliminaries,2,3,3,,115,KirilPANDOV,6779,BUL,43.388,q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,m,Pre-Preliminaries,2,4,4,,123,BLACKBURNMackenzie,7434,TPE,43.777,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,m,Pre-Preliminaries,3,2,3,,114,AssenPANDOV,6778,BUL,43.172,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,m,Pre-Preliminaries,3,3,2,,143,PaulHERRMANN,6803,GER,43.651,q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,m,Pre-Preliminaries,3,4,4,,218,OleksiyKOSHELENKO,7121,UKR,43.937,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,m,Pre-Preliminaries,4,1,1,,222,SimonCHO,7188,USA,42.581,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,m,Pre-Preliminaries,4,2,2,,111,PieterGYSEL,6425,BEL,42.683,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,m,Pre-Preliminaries,4,3,3,,168,CONFORTOLAYuri,6561,ITA,42.811,q
