season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2016-2017,ISU European Short Track Speed Skating Championships 2017,5000mRelay,m,Semifinals,1,1,1,,410,RUSSIA,9029,RUS,6:53.381,QA,
2016-2017,ISU European Short Track Speed Skating Championships 2017,5000mRelay,m,Semifinals,1,2,3,,407,ITALY,9023,ITA,7:01.638,QA,
2016-2017,ISU European Short Track Speed Skating Championships 2017,5000mRelay,m,Semifinals,1,3,4,,401,BELGIUM,9013,BEL,7:16.413,QB,
2016-2017,ISU European Short Track Speed Skating Championships 2017,5000mRelay,m,Semifinals,1,PEN,2,,404,FRANCE,9018,FRA,PEN,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,5000mRelay,m,Semifinals,2,1,1,,406,HUNGARY,9021,HUN,6:56.100,QA,
2016-2017,ISU European Short Track Speed Skating Championships 2017,5000mRelay,m,Semifinals,2,2,3,,408,NETHERLANDS,9027,NED,6:56.267,QA,
2016-2017,ISU European Short Track Speed Skating Championships 2017,5000mRelay,m,Semifinals,2,3,4,,405,GREATBRITAIN,9019,GBR,7:01.107,QB,
2016-2017,ISU European Short Track Speed Skating Championships 2017,5000mRelay,m,Semifinals,2,4,2,,402,BELARUS,9014,BLR,7:06.401,QB,
