season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2014-2015,ISU World Short Track Speed Skating Championships® 2015,5000mRelay,m,Semifinals,1,1,1,,404,HUNGARY,7324,HUN,6:59.122,QA,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,5000mRelay,m,Semifinals,1,2,4,,406,NETHERLANDS,7321,NED,6:59.221,QA,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,5000mRelay,m,Semifinals,1,3,3,,403,GREATBRITAIN,7320,GBR,7:05.139,QB,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,5000mRelay,m,Semifinals,1,4,2,,407,RUSSIA,7307,RUS,7:15.984,QB,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,5000mRelay,m,Semifinals,2,1,3,,402,CHINA,7303,CHN,6:55.228,QA,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,5000mRelay,m,Semifinals,2,2,4,,405,KOREA,7300,KOR,6:55.850,QA,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,5000mRelay,m,Semifinals,2,3,1,,401,CANADA,7309,CAN,6:59.143,QB,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,5000mRelay,m,Semifinals,2,4,2,,408,UNITEDSTATES,7306,USA,7:01.511,QB,
