season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,1,1,2,,219,LIYe,6655,CHN,1:32.325,Q,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,1,2,4,,230,SebastianPRAUS,6364,GER,1:32.583,Q,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,1,3,3,,206,AndrePULEC,6054,AUT,1:32.845,,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,1,4,1,,212,SiarheiYAKUSHKOU,6923,BLR,1:34.328,,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,2,1,2,,239,CONFORTOLAYuri,6561,ITA,1:28.462,Q,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,2,2,3,,203,AlexanderMERRIMAN,6160,AUS,1:28.593,Q,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,2,3,4,,208,PieterGYSEL,6425,BEL,1:28.906,q,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,2,DQ,1,,257,NielsKERSTHOLT,7067,NED,DQ,,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,3,1,4,,220,HUZe,6926,CHN,1:29.921,Q,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,3,2,1,,255,HaraldsSILOVS,6458,LAT,1:30.034,Q,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,3,3,3,,202,LachlanHAY,6845,AUS,1:31.069,q,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,3,4,2,,262,RomanIZBICKI,6209,POL,1:31.475,,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,4,1,1,,215,OlivierJEAN,6756,CAN,1:32.265,Q,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,4,2,5,,229,TysonHEUNG,6240,GER,1:32.357,Q,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,4,3,4,,209,AssenPANDOV,6778,BUL,1:32.368,,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,4,4,3,,238,SergeiKASTOV,6591,ISR,1:34.768,,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,4,5,2,,281,CHENGEricI,6937,TPE,2:04.753,,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,5,1,4,,214,HAMELINCharles,6610,CAN,1:30.532,Q,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,5,2,2,,266,RuslanZAKHAROV,6935,RUS,1:31.527,Q,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,5,3,5,,271,OleksiyKOSHELENKO,7121,UKR,1:32.462,,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,5,4,3,,213,VitaliBAZYLENKO,7042,BLR,1:32.497,,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,5,5,1,,268,MatusUZAK,6510,SVK,1:33.542,,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,6,1,5,,276,JordanMALONE,6201,USA,1:29.409,Q,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,6,2,1,,254,KIMByeongJun,7287,KOR,1:29.440,Q,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,6,3,3,,234,JonELEY,6592,GBR,1:30.243,q,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,6,4,4,,258,BREEUWSMADaan,7218,NED,1:31.733,,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,6,5,2,,267,MiodragPOPOVIC,6244,SRB,1:39.693,,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,7,1,1,,241,NicolaRODIGARI,6332,ITA,1:31.298,Q,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,7,2,4,,243,SatoruTERAO,6320,JPN,1:31.525,Q,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,7,3,5,,235,OliverHORSEPOOL,6276,GBR,1:31.604,,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,7,4,3,,225,PetrHARGAS,6171,CZE,1:32.508,,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,7,5,2,,282,TSAIPing-Yuan,6583,TPE,1:36.490,,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,8,1,3,,275,ApoloAntonOHNO,6497,USA,1:29.948,Q,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,8,2,1,,228,MaximeCHATAIGNIER,6106,FRA,1:30.125,Q,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,8,3,4,,207,WimdeDEYNE,6699,BEL,1:30.348,q,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,8,4,2,,269,TomasGRESCHNER,6633,SVK,1:30.473,,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,8,5,5,,249,AslanDAUMOV,6119,KAZ,1:33.776,,
2006-2007,"2007 ISU World Championships, Italy",1000M,m,Preliminaries,9,1,4,,227,ThibautFAUCONNET,6785,FRA,1:31.150,Q,
