season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2013-2014,ISU European Short Track Speed Skating Championships 2014,1000m,w,Quarterfinals,1,1,3,,31,AriannaFONTANA,6227,ITA,1:33.278,Q,
2013-2014,ISU European Short Track Speed Skating Championships 2014,1000m,w,Quarterfinals,1,2,1,,41,vanKERKHOFYara,7422,NED,1:33.364,Q,
2013-2014,ISU European Short Track Speed Skating Championships 2014,1000m,w,Quarterfinals,1,3,2,,14,KaterinaNOVOTNA,6647,CZE,1:33.460,,
2013-2014,ISU European Short Track Speed Skating Championships 2014,1000m,w,Quarterfinals,1,4,4,,51,PROSVIRNOVASofia,8509,RUS,1:33.654,,
2013-2014,ISU European Short Track Speed Skating Championships 2014,1000m,w,Quarterfinals,2,1,2,,50,TatianaBORODULINA,7483,RUS,1:35.404,Q,
2013-2014,ISU European Short Track Speed Skating Championships 2014,1000m,w,Quarterfinals,2,2,3,,22,CharlotteGILMARTIN,7136,GBR,1:35.499,Q,
2013-2014,ISU European Short Track Speed Skating Championships 2014,1000m,w,Quarterfinals,2,3,1,,28,KONYAZsofia,7701,HUN,2:09.808,ADV,
2013-2014,ISU European Short Track Speed Skating Championships 2014,1000m,w,Quarterfinals,2,PEN,4,,16,TinaGRASSOW,6855,GER,PEN,,
2013-2014,ISU European Short Track Speed Skating Championships 2014,1000m,w,Quarterfinals,3,2,4,,15,PIERRONVeronique,6196,FRA,1:32.017,Q,
2013-2014,ISU European Short Track Speed Skating Championships 2014,1000m,w,Quarterfinals,3,3,2,,44,PatrycjaMALISZEWSKA,6154,POL,1:32.325,ADV,
2013-2014,ISU European Short Track Speed Skating Championships 2014,1000m,w,Quarterfinals,3,PEN,1,,49,OlgaBELYAKOVA,7112,RUS,PEN,,
2013-2014,ISU European Short Track Speed Skating Championships 2014,1000m,w,Quarterfinals,4,1,4,,21,CHRISTIEElise,7135,GBR,1:29.811,Q,
2013-2014,ISU European Short Track Speed Skating Championships 2014,1000m,w,Quarterfinals,4,2,3,,26,BernadettHEIDUM,6798,HUN,1:30.305,Q,
2013-2014,ISU European Short Track Speed Skating Championships 2014,1000m,w,Quarterfinals,4,3,2,,37,AgneSEREIKAITE,7708,LTU,1:30.625,,
2013-2014,ISU European Short Track Speed Skating Championships 2014,1000m,w,Quarterfinals,4,4,1,,38,deVRIESRianne,8333,NED,1:30.734,,
