season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,1,1,2,,222,ThibautFAUCONNET,6785,FRA,43.384,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,1,2,1,,259,BartoszKONOPKO,7169,POL,43.561,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,1,3,4,,269,OleksiyKOSHELENKO,7121,UKR,43.714,,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,1,4,3,,272,SimonCHO,7188,USA,1:09.475,ADV,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,2,1,2,,214,LIANGWenhao,7594,CHN,42.580,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,2,2,1,,210,HAMELINCharles,6610,CAN,42.678,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,2,3,4,,260,DariuszKULESZA,6817,POL,44.227,,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,2,4,3,,244,YuzoTAKAMIDO,7158,JPN,44.264,,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,3,1,4,,242,NicolaRODIGARI,6332,ITA,43.759,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,3,2,2,,215,LIUXianwei,6307,CHN,43.893,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,3,3,3,,221,MaximeCHATAIGNIER,6106,FRA,44.865,,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,3,PEN,1,,275,JeffSIMON,7280,USA,PEN,,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,4,1,2,,211,FrancoisHAMELIN,6167,CAN,42.883,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,4,2,1,,226,JonELEY,6592,GBR,42.949,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,4,3,3,,232,PaulHERRMANN,6803,GER,43.063,q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,4,4,4,,264,RuslanZAKHAROV,6935,RUS,43.405,,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,5,1,1,,230,JackWHELBOURNE,7437,GBR,42.806,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,5,2,2,,212,OlivierJEAN,6756,CAN,42.941,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,5,3,3,,248,LEEHo-Suk,6856,KOR,43.068,q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,5,4,4,,225,JeremyMASSON,6173,FRA,43.695,,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,6,1,1,,273,TravisJAYNER,6300,USA,44.029,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,6,2,2,,216,SONGWeilong,7156,CHN,44.156,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,6,3,3,,206,AssenPANDOV,6778,BUL,44.755,ADV,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,6,PEN,4,,255,KNEGTSjinkie,7352,NED,PEN,,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,7,1,1,,235,RobertSEIFERT,6176,GER,43.099,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,7,2,3,,254,NielsKERSTHOLT,7067,NED,43.197,Q,
2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",500m,m,Heats,7,3,4,,239,BYKANOVVladislav,6178,ISR,44.960,,
