season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
1994-1995,1995 World Short Track Speed Skating Championship,3000M,w,Heats,1,1,0,,201,KOREA,7314,KOR,4:29.49,,
1994-1995,1995 World Short Track Speed Skating Championship,3000M,w,Heats,1,2,0,,141,JAPAN,7310,JPN,4:30.77,,
1994-1995,1995 World Short Track Speed Skating Championship,3000M,w,Heats,1,3,0,,251,UNITEDSTATES,7316,USA,4:40.03,,
1994-1995,1995 World Short Track Speed Skating Championship,3000M,w,Heats,1,DNF,0,,211,AUSTRIA,8197,AUT,DNF,,
1994-1995,1995 World Short Track Speed Skating Championship,3000M,w,Heats,2,1,0,,711,CHINA,7311,CHN,4:33.03,,
1994-1995,1995 World Short Track Speed Skating Championship,3000M,w,Heats,2,2,0,,131,ITALY,7317,ITA,4:36.96,,
1994-1995,1995 World Short Track Speed Skating Championship,3000M,w,Heats,2,3,0,,511,BULGARIA,7335,BUL,4:39.10,,
1994-1995,1995 World Short Track Speed Skating Championship,3000M,w,Heats,3,1,0,,611,CANADA,7312,CAN,4:33.15,,
1994-1995,1995 World Short Track Speed Skating Championship,3000M,w,Heats,3,2,0,,212,RUSSIA,7315,RUS,4:35.45,,
1994-1995,1995 World Short Track Speed Skating Championship,3000M,w,Heats,3,3,0,,171,NETHERLANDS,7322,NED,4:37.69,,
1994-1995,1995 World Short Track Speed Skating Championship,3000M,w,Heats,3,4,0,,911,GERMANY,7313,GER,4:47.81,,
