season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,1,1,2,,14,KaterinaNOVOTNA,6647,CZE,2:28.874,Q,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,1,2,3,,27,BernadettHEIDUM,6798,HUN,2:29.051,Q,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,1,3,5,,62,SafiyaVLASOVA,7175,UKR,2:32.170,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,1,4,1,,51,RenataSZOCS,7988,ROU,2:36.886,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,1,5,4,,37,EvitaKRIEVANE,6833,LAT,2:53.766,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,1,PEN,6,,9,GerganaPATSOVA,6794,BUL,PEN,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,2,1,1,,1,VeronikaWINDISCH,6427,AUT,2:34.744,Q,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,2,2,5,,17,PIERRONVeronique,6196,FRA,2:34.818,Q,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,2,3,3,,46,PaulaBZURA,7168,POL,2:34.897,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,2,4,4,,11,RayaZAHARIEVA,7410,BUL,2:40.162,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,2,5,6,,16,AinaraEQUISOAIN,7790,ESP,2:43.329,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,2,6,2,,13,SaraBLEKIC,7973,CRO,2:51.557,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,3,1,1,,40,JorienterMORS,6146,NED,2:29.693,Q,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,3,2,6,,22,ChristinPRIEBST,6078,GER,2:29.832,Q,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,3,3,4,,8,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,2:29.996,q,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,3,4,3,,2,Anne-SophieDAVREUX,7573,BEL,2:31.960,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,3,5,2,,49,MartaWOJCIK,7578,POL,2:32.144,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,3,6,5,,38,IlzeURTANE,7982,LAT,2:33.551,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,4,1,2,,35,VALCEPINAMartina,7159,ITA,2:26.896,Q,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,4,2,1,,30,SzandraLAJTOS,6339,HUN,2:28.409,Q,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,4,3,4,,45,AidaBELLA,7538,POL,2:28.490,q,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,4,4,5,,15,LenkaZAHUMENSKA,7975,CZE,2:28.563,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,4,5,3,,3,VeraANTANENKA,7099,BLR,2:28.769,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,5,2,1,,19,CharlotteGILMARTIN,7136,GBR,2:27.608,Q,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Heats,5,3,2,,56,MariaORLOVA,7195,RUS,2:28.303,q,
