season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2006-2007,"2007 ISU World Championships, Italy",3000MRelay,w,SemiFinals,1,1,1,,515,KOREA,7314,KOR,4:19.471,Q,
2006-2007,"2007 ISU World Championships, Italy",3000MRelay,w,SemiFinals,1,2,4,,518,CANADA,7312,CAN,4:22.243,Q,
2006-2007,"2007 ISU World Championships, Italy",3000MRelay,w,SemiFinals,1,3,2,,512,GERMANY,7313,GER,4:41.600,,
2006-2007,"2007 ISU World Championships, Italy",3000MRelay,w,SemiFinals,1,DQ,3,,516,RUSSIA,7315,RUS,DQ,,
2006-2007,"2007 ISU World Championships, Italy",3000MRelay,w,SemiFinals,2,1,2,,513,CHINA,7311,CHN,4:21.061,Q,
2006-2007,"2007 ISU World Championships, Italy",3000MRelay,w,SemiFinals,2,2,3,,511,ITALY,7317,ITA,4:21.186,Q,
2006-2007,"2007 ISU World Championships, Italy",3000MRelay,w,SemiFinals,2,3,1,,517,JAPAN,7304,JPN,4:21.811,,
2006-2007,"2007 ISU World Championships, Italy",3000MRelay,w,SemiFinals,2,4,4,,514,UNITEDSTATES,7316,USA,4:24.189,,
