season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,1,1,3,,487,JonathanGARCIA,7904,USA,2:25.315,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,1,2,2,,477,DawidRZEMIENIECKI,7879,POL,2:25.424,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,1,3,1,,438,IanUPCOTT,7257,GBR,2:26.932,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,1,4,4,,460,RinatMAZHENOV,8038,KAZ,2:27.908,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,1,5,5,,444,OLAHBence,7439,HUN,2:28.393,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,2,1,1,,488,John-HenryKRUEGER,7763,USA,2:20.934,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,2,2,3,,433,ChristophMILZ,6175,GER,2:21.147,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,2,3,4,,475,JakubJAWORSKI,6816,POL,2:21.311,q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,2,4,2,,402,PierreBODA,7588,AUS,2:21.757,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,2,5,5,,458,AslanDAUMOV,6119,KAZ,2:26.416,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,3,1,3,YC,480,EvgeniiKOZULIN,7272,RUS,2:21.813,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,3,2,1,,419,SHIJingnan,7728,CHN,2:21.948,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,3,3,5,,437,PaulSTANLEY,7054,GBR,2:21.985,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,3,4,4,,470,deLAATItzhak,7746,NED,2:50.033,ADV
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,3,PEN,2,,449,EdoardoREGGIANI,7161,ITA,PEN,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,4,1,3,,421,YANGJin,7650,CHN,2:17.166,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,4,2,2,,431,HannesKROEGER,7142,GER,2:17.287,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,4,3,5,,447,MatteoCOMPAGNONI,7441,ITA,2:17.733,q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,4,4,1,,469,BREEUWSMADaan,7218,NED,2:19.448,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,4,5,4,,407,ViktorDIMITROV,7128,BUL,2:26.099,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,5,1,1,,452,YoshiakiOGURO,7743,JPN,2:18.432,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,5,2,3,,468,ChristiaanBOKKERINK,7611,NED,2:18.541,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,5,3,5,,408,KirilPANDOV,6779,BUL,2:21.332,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,5,4,2,,440,BenceBERES,7438,HUN,2:56.011,ADV
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepHeats,5,PEN,4,,457,FedorANDREYEV,7745,KAZ,PEN,
