season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,1,1,2,,154,SONGYang,9207,CHN,45.440,Q
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,1,2,1,,102,WANGXiran,9451,CHN,46.056,
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,1,3,4,,157,LETAIJulie,9441,USA,46.101,
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,1,4,3,,39,BURICKatarina,8550,CRO,46.621,
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,1,5,5,,84,DANNEELAlexandra,9320,BEL,47.042,
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,2,1,2,,36,UZAKOVAMariia-Mahdalyna,8759,UKR,46.430,Q
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,2,2,3,,67,DOLGOPOLOVAMariya,8096,UKR,46.865,
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,2,3,4,,79,ASCICValentina,8603,CRO,notime,
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,2,DNS,1,,155,DALRYMPLEGeorgie,9407,NED,DNS,
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,3,1,1,,103,MiladaDOSLA,8729,CZE,45.079,Q
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,3,2,2,,77,DAUDETGwendoline,9100,FRA,45.517,q
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,3,3,3,,81,PENCHEVAZornica,8461,BUL,45.619,
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,3,4,4,,150,GAERTNERAnnaKatharina,9070,GER,notime,
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,4,1,1,,145,KIMGeonHee,9188,KOR,44.664,Q
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,4,2,3,,116,AsselTAISHMANOVA,9259,KAZ,45.701,
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,4,3,4,,109,BOTTERGOMEZNicole,8741,ITA,notime,ADV
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,4,PEN,2,,35,MariyaIZAFATAVA,8651,BLR,PEN,
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,5,1,3,,113,KIKUCHIMoemi,7584,JPN,45.695,Q
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,5,2,2,,92,WATANABEAoi,8744,JPN,45.771,
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,5,3,1,,59,LuciaPERETTI,7160,ITA,46.698,ADV
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,5,4,4,,153,LiliaDZHUSTROVA,7957,BUL,notime,
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,5,PEN,5,,47,AnastassiyaKRESTOVA,7981,KAZ,PEN,
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,6,1,1,,135,STODDARDCorinne,9464,USA,45.230,Q
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,6,2,5,,75,STORMOWSKAKamila,9008,POL,45.303,q
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,6,3,2,,141,TerezaPFEIFEROVA,9321,CZE,45.382,
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,6,4,3,,73,IZAFATAVAHanna,9068,BLR,45.490,
2018-2019,ISU World Cup 2018/19 - Dresden (GER),500m,w,Rep.Quarterfinals,6,5,4,,107,SOMOGYIBarbara,9392,HUN,45.657,
