season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",3000mRelay,w,Semifinals,1,1,4,,186,UNITEDSTATES,7316,USA,4:15.024,QA
2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",3000mRelay,w,Semifinals,1,2,3,,179,CANADA,7312,CAN,4:15.281,QA
2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",3000mRelay,w,Semifinals,1,3,2,,184,NETHERLANDS,7322,NED,4:16.941,QB
2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",3000mRelay,w,Semifinals,1,4,1,,181,GERMANY,7313,GER,4:20.985,QB
2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",3000mRelay,w,Semifinals,2,2,2,,183,JAPAN,7304,JPN,4:19.503,QA
2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",3000mRelay,w,Semifinals,2,3,1,,182,ITALY,7317,ITA,4:20.162,QB
2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",3000mRelay,w,Semifinals,2,4,3,,185,RUSSIA,7315,RUS,4:20.691,QB
