season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,1,1,3,,130,AnthonyDOUGLAS,6301,GBR,1:33.193,Q
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,1,2,4,,142,BenceBERES,7438,HUN,1:34.212,Q
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,1,3,2,,126,LEPAPESebastien,7554,FRA,2:01.620,ADV
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,1,DQ,1,,177,FreekvanderWART,7269,NED,DQ,
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,2,1,1,,132,TomIVESON,6898,GBR,1:32.307,Q
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,2,2,3,,150,GianluigiNOVER,7260,ITA,1:32.344,Q
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,2,3,2,,157,YuzoTAKAMIDO,7158,JPN,1:32.396,
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,2,4,4,,179,ThomasPEARCE,7407,NZL,1:32.986,
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,3,1,1,,119,LIYe,6655,CHN,1:29.794,Q
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,3,2,2,,191,DmytroPOLTAVETS,7221,UKR,1:29.972,Q
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,3,3,3,,170,JanisPIUSS,7179,LAT,1:31.876,
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,4,1,3,,140,SebastianPRAUS,6364,GER,1:30.138,Q
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,4,2,1,,148,NicolasBEAN,7541,ITA,1:30.204,Q
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,4,3,2,,186,AndrejVALACH,6963,SVK,1:30.775,
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,4,4,4,,110,TsvetanTSANKOV,7431,BUL,1:35.717,
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,5,1,1,,137,PaulHERRMANN,6803,GER,1:31.081,Q
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,5,2,2,,128,JeremyMASSON,6173,FRA,1:40.581,Q
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,5,DQ,3,,160,AzamatNURMAGAMBETOV,7350,KAZ,DQ,
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,6,1,2,,120,LIUXianwei,6307,CHN,1:31.702,Q
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,6,2,1,,146,DavidManoLOTH,6804,HUN,1:31.787,Q
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,6,3,3,,161,AndreySMETANIN,6459,KAZ,1:31.901,
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,7,1,1,,182,EvgeniiKOZULIN,7272,RUS,1:31.026,Q
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,7,2,2,,176,RudyKOEK,7225,NED,1:31.455,Q
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,7,3,3,,134,IanUPCOTT,7257,GBR,1:31.642,
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,8,1,1,,129,JeanCharlesMATTEI,6057,FRA,1:32.279,Q
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,8,2,2,,187,IevgenGUTENOV,7178,UKR,1:32.381,Q
2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1000m(2),m,RepHeats,8,3,3,,105,MatthiasSTELZMUELLER,7181,AUT,1:33.965,
