season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,1,1,3,,137,PietroMARINELLI,9249,ITA,2:24.218,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,1,2,6,,110,WarreVanDAMME,9506,BEL,2:24.415,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,1,3,2,,184,TriphopTHONGNGAM,9328,THA,2:24.439,q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,1,4,4,,157,HazimSHAHRUM,9272,MAS,2:26.268,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,1,5,1,,121,StriborSUMAN,9235,CRO,2:26.817,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,1,6,5,,130,CHANHoTung,9529,HKG,2:33.275,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,2,1,1,,153,KRUZBERGSRoberts,9117,LAT,2:21.590,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,2,2,5,,149,CHANGHyunWoo,9539,KOR,2:22.056,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,2,3,3,,102,DenaliBLUNDEN,9081,AUS,2:22.882,q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,2,4,2,,179,BorLukaURLEP,8753,SLO,2:26.583,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,2,5,6,,191,MykytaKHOCHYN,9438,UKR,2:28.289,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,2,6,4,,180,BojanBAKA,9424,SRB,2:40.989,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,3,1,2,,150,JUNGHokYoung,9266,KOR,2:21.320,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,3,2,5,,172,DaniilKRASNOKUTSKII,9558,RUS,2:22.734,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,3,3,1,,183,KANCHARINNatthapat,9428,THA,2:26.021,q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,3,4,6,,125,ROSS-WADDELLKyle,9526,GBR,2:27.080,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,3,5,3,,190,DenysIOFIN,9566,UKR,2:29.035,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,3,PEN,4,,188,TSAIChia-Wei,9137,TPE,PEN,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,4,1,3,,122,SELLIERDiane,9237,FRA,2:22.681,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,4,2,6,,126,TREACYNiall,9390,GBR,2:23.185,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,4,3,5,,176,PiiusYieKiatSNG,9422,SGP,2:26.319,q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,4,4,2,,185,CHANGYu-Chuan,9577,TPE,2:28.541,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,4,5,1,,155,MURPHYPeter,9269,LUX,notime,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,4,PEN,4,,101,SebastianFidelLENCINAS,9501,ARG,PEN,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,5,1,3,,164,deROSEEthan,9281,NZL,2:25.017,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,5,2,5,,104,JoshuaKAH,9214,AUS,2:25.172,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,5,3,1,,128,RobinBENDIG,9391,GER,2:26.774,q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,5,4,2,,131,CHUSidneyK,9056,HKG,2:28.345,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,5,5,4,,107,Stefan-TeodorFRIGHENCIU,9444,AUT,2:40.999,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,5,PEN,6,,166,JulianMACARAEG,9462,PHI,PEN,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,6,1,3,,117,LIWenlong,9453,CHN,2:20.354,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,6,2,2,,113,DANDJINOUWilliam,9511,CAN,2:20.373,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,6,3,1,,195,CalebPARK,9570,USA,2:21.854,q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,6,4,5,,181,DJORDJEVICJovan,9295,SRB,2:24.496,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,6,5,4,,161,BramSTEENAART,9278,NED,notime,ADV,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,7,1,5,,119,SUNLong,9454,CHN,2:27.247,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,7,2,3,,154,AugustinGERE,9270,LUX,2:28.685,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,7,3,4,,159,SeanQiJunYEO,9547,MAS,2:28.962,q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,7,4,6,,167,KrystianGISZKA,9285,POL,2:29.551,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,7,5,2,,182,ThibaultMETRAUX,9563,SUI,2:30.183,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,7,6,1,,178,JingFengXU,9562,SGP,2:32.774,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,8,1,1,,120,WANGPengyu,9231,CHN,2:15.737,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Heats,8,2,4,,138,SIGHELPietro,9251,ITA,2:15.838,Q,
