season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Quarterfinals,1,1,1,,16,vanRUIJVENLara,7710,NED,43.122,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Quarterfinals,1,2,3,,154,SONGYang,9207,CHN,44.042,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Quarterfinals,1,3,2,,145,KIMGeonHee,9188,KOR,44.313,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Quarterfinals,1,4,4,,119,CHOIJiHyun,7711,KOR,44.809,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Quarterfinals,1,5,5,,14,THOMSONKathryn,8465,GBR,44.842,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Quarterfinals,2,1,2,,7,KimBOUTIN,8542,CAN,43.178,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Quarterfinals,2,2,1,,15,BINEYMaame,9144,USA,43.354,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Quarterfinals,2,3,5,,72,ZAKHAROVAEvgeniya,7715,RUS,43.806,q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Quarterfinals,2,4,4,,130,MALAGICHEmina,7989,RUS,43.963,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Quarterfinals,2,5,3,,102,WANGXiran,9451,CHN,45.419,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Quarterfinals,3,1,1,,63,ZANGYize,8725,CHN,43.731,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Quarterfinals,3,2,2,,56,KasandraBRADETTE,8058,CAN,44.159,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Quarterfinals,3,3,5,,66,VIVIANIElena,7583,ITA,44.172,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Quarterfinals,3,4,3,,21,PetraJASZAPATI,8611,HUN,44.208,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Quarterfinals,3,5,4,,105,MONVOISINAurelie,8556,FRA,1:08.361,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Quarterfinals,4,2,5,,10,VALCEPINAMartina,7159,ITA,43.851,Q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Quarterfinals,4,3,4,,12,vanKERKHOFYara,7422,NED,43.892,q
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Quarterfinals,4,4,3,,113,KIKUCHIMoemi,7584,JPN,44.117,
2018-2019,ISU World Cup 2018/19 - Torino (ITA),500m(1),w,Quarterfinals,4,5,2,,65,SANTOSKristen,8527,USA,47.810,
