season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
1994-1995,1995 World Short Track Speed Skating Championship,500M,m,QuarterFinals,1,1,0,,811,COYLEJohn,6092,USA,43.46,,
1994-1995,1995 World Short Track Speed Skating Championship,500M,m,QuarterFinals,1,2,0,,6111,CHAEJi-Hoon,6902,KOR,43.64,,
1994-1995,1995 World Short Track Speed Skating Championship,500M,m,QuarterFinals,1,3,0,,311,StevenBRADBURY,6430,AUS,43.76,,
1994-1995,1995 World Short Track Speed Skating Championship,500M,m,QuarterFinals,1,4,0,,311,NickyGOOCH,6640,GBR,44.34,,
1994-1995,1995 World Short Track Speed Skating Championship,500M,m,QuarterFinals,2,1,0,,377,MaurizioCARNINO,6333,ITA,43.85,,
1994-1995,1995 World Short Track Speed Skating Championship,500M,m,QuarterFinals,2,2,0,,422,IMAIYusuke,6518,JPN,43.94,,
1994-1995,1995 World Short Track Speed Skating Championship,500M,m,QuarterFinals,2,3,0,,555,ELGETUNBjornar,6996,NOR,43.95,,
1994-1995,1995 World Short Track Speed Skating Championship,500M,m,QuarterFinals,2,4,0,,133,MarcGAGNON,6701,CAN,1:16.58,,
1994-1995,1995 World Short Track Speed Skating Championship,500M,m,QuarterFinals,3,1,0,,622,LEEJun-Ho,6104,KOR,44.34,,
1994-1995,1995 World Short Track Speed Skating Championship,500M,m,QuarterFinals,3,2,0,,155,FredericBLACKBURN,6753,CAN,44.45,,
1994-1995,1995 World Short Track Speed Skating Championship,500M,m,QuarterFinals,3,3,0,,500,VELZEBOERMarc,7001,NED,51.47,,
1994-1995,1995 World Short Track Speed Skating Championship,500M,m,QuarterFinals,3,4,0,,288,ArianNACHBAR,6637,GER,,,
1994-1995,1995 World Short Track Speed Skating Championship,500M,m,QuarterFinals,4,1,0,,366,MirkoVUILLERMIN,6727,ITA,44.42,,
1994-1995,1995 World Short Track Speed Skating Championship,500M,m,QuarterFinals,4,2,0,,644,SONGJae-Kun,6088,KOR,44.52,,
1994-1995,1995 World Short Track Speed Skating Championship,500M,m,QuarterFinals,4,3,0,,800,FLAIMEric,6254,USA,44.53,,
1994-1995,1995 World Short Track Speed Skating Championship,500M,m,QuarterFinals,4,4,0,,144,GAGNONSylvain,6437,CAN,45.90,,
