season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",3000mRelay,w,Semifinals,1,2,4,,191,NETHERLANDS,7322,NED,4:19.403,QA
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",3000mRelay,w,Semifinals,1,3,2,,186,CANADA,7312,CAN,4:19.642,QB
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",3000mRelay,w,Semifinals,1,4,3,,188,GERMANY,7313,GER,4:25.443,QB
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",3000mRelay,w,Semifinals,2,1,1,,193,KOREA,7314,KOR,4:14.116,QA
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",3000mRelay,w,Semifinals,2,2,4,,189,JAPAN,7304,JPN,4:15.288,QA
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",3000mRelay,w,Semifinals,2,3,3,,194,RUSSIA,7315,RUS,4:23.165,QB
2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",3000mRelay,w,Semifinals,2,4,2,,195,UNITEDSTATES,7316,USA,4:24.892,QB
