season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,1,1,3,,33,LEPAPESebastien,7554,FRA,1:29.649,Q,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,1,2,4,,24,SHIJingnan,7728,CHN,1:29.948,Q,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,1,3,2,,31,MilosAPELTAUER,7896,CZE,1:30.616,,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,1,4,1,,37,SCHUBERTChristoph,7734,GER,1:31.314,,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,2,1,2,,81,EmilKARNEEV,7754,RUS,1:28.956,Q,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,2,2,1,,56,MintoSEKAI,7931,JPN,1:29.015,Q,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,2,3,3,,47,BenceBERES,7438,HUN,1:29.041,,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,2,4,4,,45,LUIPanToBarton,7551,HKG,1:31.088,,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,3,1,1,,41,JackWHELBOURNE,7437,GBR,1:29.218,Q,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,3,2,2,,22,PatrickDUFFY,7917,CAN,1:29.362,Q,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,3,3,3,,93,ColeKRUEGER,7762,USA,1:29.878,,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,3,4,4,,35,AlexisYANG,7921,FRA,1:55.011,,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,4,1,4,,57,HirokiYOKOYAMA,7932,JPN,1:31.530,Q,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,4,2,2,,74,JUNGJunHo,7939,KOR,1:31.613,Q,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,4,3,1,,92,John-HenryKRUEGER,7763,USA,1:31.696,,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,4,4,3,,61,AZHGALIYEVAbzal,7685,KAZ,1:31.941,,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,5,1,4,,55,WATANABEKeita,7605,JPN,1:31.664,Q,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,5,2,3,,84,TimurZAKHAROV,7945,RUS,1:31.936,Q,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,5,3,1,,51,CASSINELLIAndrea,7741,ITA,1:32.027,,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,5,4,2,,94,JamesRODOWSKY,7953,USA,1:32.197,,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,6,2,5,,28,BLACKBURNMackenzie,7434,TPE,1:27.996,Q,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,6,3,3,,71,DawidRZEMIENIECKI,7879,POL,1:28.087,,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,6,4,4,,78,IstvanGALORAVECZ,7753,ROU,1:53.983,,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,6,5,2,,66,ChristiaanBOKKERINK,7611,NED,2:03.512,,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,7,1,1,,26,LIUSongbo,7727,CHN,1:29.481,Q,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,7,2,3,,21,AlexandreSTJEAN,7916,CAN,1:29.618,Q,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,7,3,2,,82,DmitryMIGUNOV,7755,RUS,1:30.223,,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,7,4,4,,12,MathiasVOSTE,7888,BEL,1:34.597,,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,8,1,4,,25,WUDajing,7729,CHN,1:28.921,Q,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,8,2,1,,52,DOTTITommaso,7604,ITA,1:29.627,Q,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,8,3,2,,65,deLAATItzhak,7746,NED,1:30.292,,
2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1000m,m,Heats,8,4,3,,90,ArtemKHMELIVSKYI,7950,UKR,1:35.456,,
